queryId,avatar_name,avatar_id,language,city,date,mobile
2841,uklqzwdr,135950,greek,amsterdam,40,0
2842,ulsfhkjg,135951,hungarian,amsterdam,1,0
2843,wijuhzvo,135952,hungarian,amsterdam,4,0
2844,jfzcvagm,135953,hungarian,amsterdam,6,0
2845,daehbswq,135954,hungarian,amsterdam,5,0
2846,upgoevyc,135955,hungarian,amsterdam,7,0
2847,mpsgtuir,135956,hungarian,amsterdam,14,0
2848,eptnzxkc,135957,hungarian,amsterdam,16,0
2849,wfxbvgly,135958,hungarian,amsterdam,18,0
2850,pczqrxtg,135959,hungarian,amsterdam,21,1
2851,qyhpafco,135960,hungarian,amsterdam,37,0
2852,cozkaqrx,135961,hungarian,amsterdam,39,0
2853,ynqerakw,135962,hungarian,amsterdam,38,0
2854,dxmehlyt,135963,hungarian,amsterdam,40,0
2855,zcuqikhn,135964,hungarian,amsterdam,41,0
2856,fejzomgw,135965,irish,amsterdam,2,0
2857,vmcuzyap,135966,irish,amsterdam,0,1
2858,xrysjudw,135967,irish,amsterdam,2,1
2859,pqndzbgv,135968,irish,amsterdam,3,1
2860,bvoxwzie,135969,irish,amsterdam,5,1
2861,agtikuzb,135970,irish,amsterdam,14,1
2862,ugjsfrpl,135971,irish,amsterdam,16,1
2863,ruxyfoag,135972,irish,amsterdam,17,0
2864,lujdwmae,135973,irish,amsterdam,19,0
2865,jhtodipl,135974,italian,amsterdam,16,0
2866,hwfgsxel,135975,italian,amsterdam,18,0
2867,afztixcg,135976,latvian,amsterdam,5,0
2868,jryutzld,135977,latvian,amsterdam,7,0
2869,btiqhrzv,135978,lithuanian,amsterdam,18,0
2870,twsbgkjv,135979,lithuanian,amsterdam,20,0
2871,mfditvej,135980,lithuanian,amsterdam,36,0
2872,lbitdusc,135981,lithuanian,amsterdam,38,0
2873,njyukiwv,135982,luxembourgish,amsterdam,1,0
2874,gdxuelpk,135983,maltese,amsterdam,4,1
2875,qwheiapm,135984,maltese,amsterdam,6,1
2876,putilogc,135985,maltese,amsterdam,7,1
2877,shcwrytg,135986,maltese,amsterdam,37,0
2878,hilmfpxn,135987,maltese,amsterdam,39,0
2879,qknamwoj,135988,polish,amsterdam,1,1
2880,hfbwgkud,135989,portuguese,amsterdam,1,0
2881,jrnfucwx,135990,portuguese,amsterdam,15,0
2882,ztynrsxp,135991,portuguese,amsterdam,17,0
2883,gdbuixty,135992,romanian,amsterdam,5,0
2884,jatergms,135993,romanian,amsterdam,15,0
2885,vsrczjqo,135994,romanian,amsterdam,17,0
2886,voxptzqf,135995,romanian,amsterdam,18,0
2887,udmvpzno,135996,romanian,amsterdam,20,0
2888,gdwshmit,135997,romanian,amsterdam,20,1
2889,fmilxcan,135998,romanian,amsterdam,22,1
2890,ilukhynq,135999,romanian,amsterdam,34,0
