queryId,avatar_name,avatar_id,language,city,date,mobile
2791,eaxbmpku,135900,austrian,amsterdam,37,0
2792,edmiqzrv,135901,austrian,amsterdam,39,0
2793,ctepuxnk,135902,belgian,amsterdam,16,0
2794,ljwteogz,135903,bulgarian,amsterdam,14,0
2795,gyafpovu,135904,bulgarian,amsterdam,16,0
2796,pivcfomb,135905,bulgarian,amsterdam,33,0
2797,mfuqynvd,135906,bulgarian,amsterdam,35,0
2798,dgpxwrbk,135907,croatian,amsterdam,3,0
2799,tkhnqcxo,135908,croatian,amsterdam,5,0
2800,pnvqekch,135909,czech,amsterdam,3,1
2801,hvrbmqls,135910,czech,amsterdam,5,1
2802,wjfzplnx,135911,czech,amsterdam,33,0
2803,yvojwfsn,135912,czech,amsterdam,35,0
2804,rlpqubic,135913,danish,amsterdam,0,0
2805,qrpayesk,135914,danish,amsterdam,3,1
2806,joqpmcla,135915,danish,amsterdam,4,1
2807,svnugymh,135916,danish,amsterdam,6,1
2808,viwoykrx,135917,danish,amsterdam,33,0
2809,umeawkhf,135918,danish,amsterdam,35,0
2810,wystuejq,135919,danish,amsterdam,34,0
2811,ozfwcrym,135920,dutch,amsterdam,2,0
2812,gojzmlsk,135921,dutch,amsterdam,4,0
2813,rkflmnuq,135922,dutch,amsterdam,34,0
2814,mcegpzbw,135923,dutch,amsterdam,36,0
2815,ygxmafnd,135924,estonian,amsterdam,3,1
2816,kuhfixrb,135925,estonian,amsterdam,5,1
2817,boprqxvl,135926,estonian,amsterdam,6,1
2818,vyisnhbf,135927,estonian,amsterdam,17,0
2819,aobcvhkm,135928,estonian,amsterdam,19,1
2820,dlgrontj,135929,estonian,amsterdam,38,0
2821,rcdaehjy,135930,estonian,amsterdam,40,0
2822,zsxykjwh,135931,estonian,amsterdam,39,0
2823,sxczfwvq,135932,estonian,amsterdam,41,0
2824,lmsudrch,135933,finnish,amsterdam,3,1
2825,haromyce,135934,finnish,amsterdam,5,1
2826,gbxvptrd,135935,finnish,amsterdam,7,0
2827,wkdobtsj,135936,finnish,amsterdam,36,0
2828,prqdysev,135937,finnish,amsterdam,38,0
2829,pwcmobsv,135938,finnish,amsterdam,37,0
2830,npcqiamk,135939,finnish,amsterdam,39,0
2831,lgwnysha,135940,french,amsterdam,39,0
2832,aodkblzm,135941,french,amsterdam,41,0
2833,ybzkaunl,135942,german,amsterdam,14,0
2834,qrdgcite,135943,greek,amsterdam,2,1
2835,sumtwgib,135944,greek,amsterdam,4,1
2836,tjahwgfp,135945,greek,amsterdam,19,1
2837,kubciojy,135946,greek,amsterdam,21,1
2838,zhxprosq,135947,greek,amsterdam,35,1
2839,zuojnimx,135948,greek,amsterdam,37,1
2840,cdyetgrb,135949,greek,amsterdam,38,0
