queryId,hotel_id,price,stock
2791,475,102,75
2791,807,258,174
2791,230,106,69
2791,581,154,38
2791,752,246,183
2791,902,174,135
2791,111,110,69
2791,921,75,83
2791,10,160,88
2791,685,248,173
2791,86,110,134
2791,16,160,80
2791,22,157,80
2791,45,153,88
2791,9,85,90
2791,960,260,172
2791,628,159,90
2791,387,241,184
2791,52,150,86
2791,627,107,69
2791,269,157,93
2791,548,241,201
2791,604,113,69
2791,660,149,80
2791,588,176,96
2791,212,180,120
2791,779,181,132
2791,450,173,134
2791,196,109,36
2791,591,247,184
2791,745,109,37
2791,891,109,36
2791,750,110,35
2791,105,150,88
2791,724,246,172
2791,223,149,90
2791,326,248,178
2791,410,110,68
2791,777,148,98
2791,743,149,86
2791,211,156,92
2791,346,174,125
2791,706,114,66
2791,256,81,37
2791,417,147,98
2791,430,167,136
2791,101,254,177
2791,82,110,72
2791,157,246,164
2791,140,107,73
2791,311,108,42
2791,517,111,81
2791,567,75,36
2791,680,153,38
2791,103,182,123
2791,933,159,90
2791,271,78,37
2791,158,147,90
2791,375,105,71
2791,821,109,74
2791,835,108,78
2791,585,79,38
2791,783,87,35
2791,917,269,179
2791,916,109,71
2791,510,272,172
2791,892,182,122
2791,762,157,85
2791,587,160,87
2791,373,109,73
2791,163,176,126
2791,715,150,86
2791,658,160,90
2791,77,258,171
2791,809,236,175
2791,366,80,73
2791,218,185,116
2791,493,153,82
2791,657,170,135
2791,224,144,88
2791,918,259,173
2791,625,184,122
2791,455,146,87
2791,557,116,74
2791,760,171,133
2791,117,79,35
2791,253,248,165
2791,529,230,184
2791,945,148,102
2791,234,144,92
2791,317,169,129
2791,967,77,94
2791,352,105,77
2791,146,175,122
2791,594,245,203
2791,806,260,173
2791,369,76,36
2791,778,112,70
2791,303,175,136
2791,166,110,84
2791,307,109,70
2791,429,230,185
2791,570,104,73
2791,34,77,36
2791,603,237,174
2791,214,171,125
2791,969,80,42
2791,88,118,68
2791,12,80,35
2791,172,118,65
2791,515,260,175
2791,460,88,36
2791,442,170,134
2791,676,72,36
2791,925,103,73
2791,264,77,36
2791,971,147,90
2791,441,184,120
2791,85,104,77
2791,465,237,190
2791,505,105,76
2791,878,105,100
2791,880,113,70
2791,193,146,77
2791,630,151,98
2792,85,104,86
2792,256,79,42
2792,658,154,102
2792,971,147,102
2792,346,174,143
2792,557,116,82
2792,86,110,150
2792,778,112,80
2792,548,241,220
2792,34,74,40
2792,166,110,92
2792,529,230,210
2792,10,157,100
2792,969,80,45
2792,604,113,79
2792,878,105,110
2792,933,156,102
2792,157,246,194
2792,967,77,104
2792,588,172,108
2792,809,236,205
2792,223,146,100
2792,117,76,40
2792,352,105,84
2792,743,143,98
2792,475,102,84
2792,515,249,197
2792,925,103,83
2792,52,150,98
2792,196,106,40
2792,783,87,40
2792,745,109,41
2792,594,245,220
2792,752,246,211
2792,103,182,141
2792,77,247,193
2792,567,75,40
2792,264,75,40
2792,921,75,98
2792,211,153,102
2792,16,154,94
2792,450,173,151
2792,429,230,213
2792,603,237,202
2792,570,101,82
2792,214,171,144
