queryId,avatar_name,avatar_id,language,city,date,mobile
2891,qxfkpasw,136000,romanian,amsterdam,37,1
2892,cojyrmhg,136001,slovakian,amsterdam,7,1
2893,kdwhcixb,136002,slovakian,amsterdam,17,0
2894,rdmlyztb,136003,slovakian,amsterdam,19,0
2895,nbjqzvkd,136004,slovakian,amsterdam,36,0
2896,hvqsmxyt,136005,slovene,amsterdam,1,1
2897,sfkjuroa,136006,slovene,amsterdam,3,1
2898,roudiytv,136007,slovene,amsterdam,4,0
2899,mgcqpzwf,136008,slovene,amsterdam,6,0
2900,xcfqnbid,136009,slovene,amsterdam,15,0
2901,mupdwfhk,136010,slovene,amsterdam,17,0
2902,nwarcyvx,136011,slovene,amsterdam,22,1
2903,fxamyirh,136012,swedish,amsterdam,4,0
2904,omidwuxt,136013,swedish,amsterdam,3,0
2905,yeauhvxz,136014,swedish,amsterdam,5,0
2906,wduokngb,136015,austrian,copenhagen,1,0
2907,cbmqsyhf,136016,austrian,copenhagen,3,0
2908,wqmzcusv,136017,austrian,copenhagen,4,0
2909,hcebzswp,136018,austrian,copenhagen,6,0
2910,wqpcexag,136019,austrian,copenhagen,14,1
2911,ieztjslh,136020,austrian,copenhagen,17,1
2912,soxweifg,136021,austrian,copenhagen,19,1
2913,xntbfazj,136022,austrian,copenhagen,33,0
2914,ohmzdwrx,136023,austrian,copenhagen,36,1
2915,juwzkvhx,136024,austrian,copenhagen,37,0
2916,nshcapzi,136025,austrian,copenhagen,39,0
2917,xadeqciu,136026,bulgarian,copenhagen,14,1
2918,deunclsj,136027,bulgarian,copenhagen,16,1
2919,uxoqahyd,136028,bulgarian,copenhagen,18,1
2920,tnzaqwpy,136029,bulgarian,copenhagen,20,0
2921,fobupvcw,136030,bulgarian,copenhagen,22,0
2922,wpaxsmog,136031,bulgarian,copenhagen,34,1
2923,ctrhgpyk,136032,bulgarian,copenhagen,36,1
2924,suyxzklv,136033,cypriot,copenhagen,1,1
2925,ytcpbadn,136034,cypriot,copenhagen,14,1
2926,fwrpeqbk,136035,czech,copenhagen,35,0
2927,dgyfmerx,136036,czech,copenhagen,37,0
2928,varbeunq,136037,czech,copenhagen,39,0
2929,wbkxorhy,136038,czech,copenhagen,41,0
2930,lqdyjpan,136039,danish,copenhagen,1,0
2931,pijmyszg,136040,danish,copenhagen,4,1
2932,dvugnwlx,136041,danish,copenhagen,6,1
2933,xubrejgo,136042,danish,copenhagen,21,0
2934,epcfazlx,136043,estonian,copenhagen,7,0
2935,xjvzmknh,136044,estonian,copenhagen,35,0
2936,ywfpgmkz,136045,estonian,copenhagen,37,0
2937,sgkqdtvo,136046,estonian,copenhagen,38,1
2938,tdzlbnxe,136047,estonian,copenhagen,40,1
2939,cqoidpbt,136048,finnish,copenhagen,1,1
2940,mpxdnorv,136049,finnish,copenhagen,2,0
