queryId,hotel_id,price,stock
2991,603,264,28
2991,945,159,19
2991,783,99,1
2991,158,151,19
2991,762,173,17
2991,745,103,14
2991,111,145,10
2991,581,148,12
2991,417,176,16
2991,224,142,32
2991,743,165,21
2991,916,107,16
2991,676,87,6
2991,264,79,1
2991,211,147,0
2991,77,272,27
2991,230,122,11
2991,627,105,0
2991,557,111,0
2991,269,151,5
2991,505,108,13
2991,326,264,33
2991,625,188,29
2991,442,174,23
2991,567,91,6
2991,196,109,0
2991,346,194,22
2991,234,173,16
2991,375,105,11
2991,82,108,16
2991,193,147,15
2991,117,74,9
2991,450,170,50
2991,969,79,11
2991,628,150,26
2991,925,123,11
2991,101,322,24
2991,604,129,13
2991,45,174,14
2991,806,266,39
2991,307,125,13
2991,674,119,17
2991,594,231,54
2991,570,107,12
2991,960,276,27
2991,585,74,18
2991,103,180,42
2991,921,91,16
2991,752,263,29
2991,750,112,10
2991,779,186,29
2991,517,114,20
2991,256,78,4
2991,214,206,18
2991,680,150,5
2991,146,181,24
2991,588,173,0
2991,429,248,41
2991,16,176,0
2991,507,125,14
2991,317,195,24
2991,891,122,7
2991,271,81,0
2991,465,254,33
2991,12,78,5
2991,369,75,0
2991,679,150,13
2991,83,174,16
2991,366,78,3
2991,9,84,0
2991,835,102,40
2991,821,109,15
2991,660,171,14
2991,311,102,22
2991,218,204,18
2991,253,254,35
2991,387,259,28
2991,706,125,8
2991,283,105,14
2991,967,78,22
2991,303,211,21
2991,917,275,31
2991,878,108,22
2991,430,157,47
2991,510,266,41
2991,482,80,2
2991,657,174,23
2991,105,173,16
2991,902,194,25
2991,460,83,0
2991,587,151,0
2991,88,131,10
2991,778,108,0
2991,493,174,14
2991,867,144,14
2991,809,262,29
2991,933,150,4
2991,34,78,6
2991,352,99,38
2991,223,150,0
2991,52,173,15
2991,548,227,53
2991,971,176,16
2991,630,153,0
2991,475,105,13
2991,918,305,30
2991,892,224,16
2991,724,295,31
2991,515,330,24
2991,163,173,33
2991,760,198,19
2991,373,112,12
2991,788,108,0
2991,880,129,9
2991,85,116,11
2991,10,151,14
2991,212,213,17
2991,166,118,16
2991,172,131,12
2991,86,111,0
2991,807,283,25
2991,685,285,25
2991,777,178,16
2991,157,295,32
2992,862,74,4
2992,383,43,0
2992,337,97,0
2992,143,57,6
2992,416,99,0
2992,208,62,0
2992,270,116,8
2992,262,97,0
2992,665,66,9
2992,272,47,0
2992,145,98,5
2992,472,44,0
2992,815,236,5
2992,683,85,0
2992,302,60,0
2992,181,100,4
2992,13,59,0
2992,764,63,0
2992,984,60,0
2992,637,61,0
2992,968,168,4
2992,544,62,0
2992,190,54,0
2992,574,61,0
2992,353,42,13
2992,44,54,0
2992,883,158,4
2992,542,62,0
2992,141,85,0
2992,814,227,5
2992,304,86,15
2992,871,84,0
2992,107,46,0
2992,852,46,0
2992,554,44,0
2992,4,42,0
2992,923,53,0
2992,899,97,5
2992,201,92,5
2992,109,98,5
2992,203,116,6
2992,578,114,15
2992,601,100,2
2992,608,100,6
2992,597,239,5
2992,649,189,5
2992,287,219,5
2992,590,83,0
2992,25,229,5
2992,553,96,0
2992,137,44,0
2992,802,82,0
