queryId,hotel_id,price,stock
5550,523,110,4
5550,463,103,0
5550,528,459,4
5550,830,95,0
5550,422,511,4
5550,981,117,0
5550,32,186,0
5550,930,128,0
5550,865,294,11
5550,349,336,3
5550,793,178,0
5550,402,136,0
5550,829,214,4
5550,983,97,0
5550,994,205,4
5550,532,363,3
5550,43,84,18
5550,99,214,0
5550,487,176,12
5550,6,128,0
5550,989,115,0
5550,541,164,3
5550,91,136,0
5550,142,414,7
5550,153,353,3
5550,869,499,3
5550,60,100,0
5550,53,100,0
5550,547,214,4
5550,335,96,0
5550,688,93,0
5550,978,355,8
5550,876,150,0
5550,348,210,4
5550,508,360,3
5550,78,490,4
5550,995,227,6
5550,332,353,3
5550,1,101,0
5550,100,92,0
5550,251,175,0
5550,401,208,3
5550,698,245,8
5550,844,499,4
5550,243,103,0
5550,391,203,4
5550,36,205,0
5550,812,212,0
5550,961,243,8
5550,407,336,3
5550,300,154,2
5550,690,256,7
5550,90,212,4
5550,855,330,3
5550,771,508,4
5550,772,347,0
5550,358,325,3
5550,826,208,10
5550,834,97,0
5550,58,342,3
5550,669,279,4
5550,691,95,0
5550,973,181,0
5550,435,493,4
5550,202,210,4
5550,695,214,4
5550,365,100,0
5550,922,363,3
5550,726,345,7
5550,518,206,2
5550,952,100,0
5550,433,152,3
5550,309,100,0
5550,766,496,4
5550,664,502,4
5550,546,114,2
5550,506,157,1
5550,434,121,0
5550,831,114,5
5550,425,327,3
5550,481,101,0
5550,770,356,2
5550,893,243,0
5550,958,254,0
5550,367,102,0
5550,289,149,0
5550,849,210,4
5550,497,285,5
5550,405,103,0
5550,445,94,0
5550,280,124,15
5550,900,249,0
5550,951,93,0
5550,113,95,1
5550,431,130,0
5550,638,162,10
5550,92,89,6
5550,559,317,3
5550,938,129,0
5550,50,158,3
5550,110,214,4
5550,711,149,4
5550,727,129,0
5550,291,272,4
5550,611,216,0
5550,539,372,7
5550,908,511,4
5550,249,93,0
5550,720,496,4
5550,556,186,0
5550,194,126,0
5550,761,154,0
5550,562,347,3
5550,96,206,2
5550,267,184,0
5550,616,210,2
5550,329,254,2
5550,596,180,0
5550,23,210,4
5550,318,150,1
5550,872,99,2
5550,443,154,3
5550,805,214,4
5550,622,204,2
5550,572,245,0
5550,716,152,0
5550,959,234,6
5550,898,98,0
5550,818,184,0
5550,744,180,0
5550,531,216,4
5550,707,355,7
5550,990,178,0
5550,757,160,3
5551,720,487,4
5551,546,112,2
5551,978,349,8
5551,547,210,4
5551,805,210,4
5551,53,98,0
5551,142,406,7
5551,761,151,0
5551,358,318,3
5551,58,335,3
5551,443,151,3
5551,638,159,10
5551,559,311,3
5551,938,126,0
5551,78,481,4
5551,830,93,0
5551,844,489,4
5551,812,208,0
5551,367,100,0
5551,92,88,6
5551,757,157,3
5551,289,146,0
5551,365,98,0
5551,532,356,3
5551,716,149,0
5551,664,492,4
5551,611,212,0
5551,153,346,3
5551,91,134,0
5551,688,91,0
5551,698,240,8
5551,849,206,4
5551,711,146,4
5551,463,101,0
5551,43,83,18
5551,596,177,0
5551,32,182,0
5551,407,330,3
5551,497,280,5
5551,831,112,5
5551,961,238,8
5551,202,206,4
5551,23,206,4
5551,994,201,4
5551,60,98,0
5551,487,173,12
5551,113,93,1
5551,481,99,0
5551,990,175,0
5551,690,251,7
5551,562,340,3
5551,952,98,0
5551,280,122,15
5551,898,96,0
5551,50,155,3
5551,908,501,4
5551,876,147,0
5551,869,489,3
5551,433,149,3
5551,818,180,0
5551,309,98,0
5551,691,93,0
5551,445,93,0
5551,766,487,4
5551,616,206,2
5551,922,356,3
5551,318,147,1
5551,726,338,7
5551,110,210,4
5551,251,171,0
5551,405,101,0
5551,1,99,0
5551,329,249,2
5551,99,210,0
5551,727,126,0
5551,506,154,1
5551,834,95,0
5551,556,182,0
5551,930,125,0
5551,291,266,4
5551,973,178,0
5551,793,174,0
5551,335,94,0
5551,744,177,0
5551,300,151,2
5551,772,340,0
5551,707,349,7
5551,995,223,6
5551,695,210,4
5551,36,201,0
5551,100,91,0
5551,90,208,4
5551,829,210,4
5551,826,204,10
5551,981,114,0
5551,96,202,2
5551,402,134,0
5551,243,101,0
5551,951,91,0
5551,434,119,0
5551,518,202,2
5551,539,365,7
5551,523,108,4
5551,348,206,4
5551,541,161,3
5551,958,249,0
5551,855,324,3
5551,528,450,4
5551,435,484,4
5551,959,230,6
5551,267,180,0
5551,349,330,3
5551,422,501,4
5551,531,212,4
5551,989,112,0
5551,893,238,0
5551,900,244,0
5551,431,128,0
5551,622,200,2
5551,425,320,3
5551,332,346,3
5551,771,498,4
5551,770,350,2
5551,391,199,4
5551,6,125,0
