queryId,hotel_id,price,stock
5484,583,74,6
5484,929,343,20
5484,396,109,15
5484,151,241,49
5484,906,144,0
5484,636,100,0
5484,787,125,10
5484,763,105,16
5484,714,75,0
5484,46,310,26
5484,543,170,25
5484,786,251,27
5484,773,86,7
5484,324,169,11
5484,242,192,20
5484,934,75,11
5484,681,170,14
5484,569,134,9
5484,321,287,25
5484,129,106,14
5484,696,100,0
5484,48,73,18
5484,341,124,14
5484,856,75,0
5484,804,163,14
5484,42,189,20
5484,347,82,7
5484,864,143,20
5484,345,138,0
5484,701,73,13
5484,816,85,7
5484,144,76,12
5484,51,147,15
5484,796,144,17
5484,566,151,53
5484,854,310,26
5484,486,197,24
5484,642,76,11
5484,725,193,16
5484,156,74,2
5484,213,100,0
5484,947,138,20
5484,651,116,14
5484,296,67,9
5484,555,167,11
5484,437,102,7
5484,759,174,22
5484,907,144,6
5484,496,83,24
5484,671,143,6
5484,641,108,12
5484,774,186,20
5484,232,78,4
5484,824,241,32
5484,702,176,25
5484,563,196,8
5484,423,306,24
5484,536,108,16
5484,586,170,22
5484,728,276,0
5484,993,182,19
5484,380,78,0
5484,180,75,4
5484,668,119,12
5484,537,161,25
5484,316,174,27
5484,399,188,22
5484,440,114,13
5484,381,137,8
5484,739,228,17
5484,361,165,14
5484,895,257,28
5484,364,170,14
5484,644,72,0
5484,344,72,14
5484,686,87,9
5484,838,167,10
5484,781,73,0
5484,751,276,33
5484,489,325,29
5484,712,157,29
5484,550,78,16
5484,897,296,24
5484,932,138,6
5484,913,163,20
5484,328,73,6
5484,386,106,1
5484,694,140,7
5484,170,136,28
5484,471,161,50
5484,298,167,14
5484,659,178,25
5484,453,284,25
5484,469,68,17
5484,552,99,15
5484,850,170,33
5484,374,104,0
5484,874,189,22
5484,260,107,20
5484,330,260,30
5484,473,284,33
5484,513,76,9
5484,112,78,5
5484,178,241,42
5484,452,186,19
5484,840,109,22
5484,228,138,0
5484,953,118,10
5484,38,100,10
5484,485,74,8
5484,650,77,7
5484,139,78,0
5484,273,144,20
5484,390,199,20
5484,3,72,7
5484,621,78,4
