queryId,avatar_name,avatar_id,language,city,date,mobile
5604,iofzamcyhepdkvn,260669,estonian,copenhagen,34,1
5605,iofzamcyhepdkvn,260669,estonian,copenhagen,19,0
5606,jkcvnyuihxbfzla,260670,slovakian,vilnius,37,1
5607,jkcvnyuihxbfzla,260670,hungarian,vilnius,18,1
5608,jkcvnyuihxbfzla,260670,hungarian,vilnius,3,0
5609,ejouytmcnigrvdx,260671,hungarian,vienna,5,0
5610,ejouytmcnigrvdx,260671,hungarian,vienna,3,1
5611,uoaxkhdvwgpjiln,260672,swedish,paris,34,1
5612,uoaxkhdvwgpjiln,260672,bulgarian,madrid,19,1
5613,uoaxkhdvwgpjiln,260672,hungarian,vienna,18,1
5614,xhagrmcyotwfpdl,260673,lithuanian,madrid,34,0
5615,xhagrmcyotwfpdl,260673,lithuanian,madrid,16,1
5616,xhagrmcyotwfpdl,260673,lithuanian,madrid,6,1
5617,ltwhbcsqoxrdfeu,260674,polish,madrid,37,1
5618,ltwhbcsqoxrdfeu,260674,polish,madrid,0,1
5619,ayxktfjzomgdslw,260675,finnish,vienna,37,1
5620,ayxktfjzomgdslw,260675,finnish,paris,37,1
5621,ayxktfjzomgdslw,260675,finnish,valletta,15,1
5622,wrldxpyvtouzqhk,260676,danish,paris,34,1
5623,wrldxpyvtouzqhk,260676,danish,paris,5,0
5624,wrldxpyvtouzqhk,260676,danish,paris,0,0
5625,crbxtpvhiaqedls,260677,austrian,vienna,5,1
5626,crbxtpvhiaqedls,260677,austrian,vienna,4,1
5627,crbxtpvhiaqedls,260677,austrian,vienna,0,0
5628,jntmrxkvlweszbc,260678,romanian,amsterdam,38,1
5629,jntmrxkvlweszbc,260678,romanian,copenhagen,1,1
5630,wleatufvcrizobj,260679,danish,copenhagen,17,0
5631,wleatufvcrizobj,260679,danish,copenhagen,15,1
5632,wleatufvcrizobj,260679,danish,rome,3,0
5633,vroifgknztubmpl,260680,lithuanian,vilnius,20,1
5634,vroifgknztubmpl,260680,romanian,vilnius,16,0
5635,vroifgknztubmpl,260680,lithuanian,vilnius,6,0
5636,vroifgknztubmpl,260680,romanian,vilnius,5,0
5637,ldwiypsrbfgcuzv,260681,hungarian,paris,19,0
5638,ldwiypsrbfgcuzv,260681,hungarian,paris,1,1
5639,nftmryopgjwkdes,260682,latvian,paris,40,1
5640,nftmryopgjwkdes,260682,romanian,paris,20,1
5641,nftmryopgjwkdes,260682,romanian,paris,6,1
5642,nftmryopgjwkdes,260682,latvian,paris,2,0
5643,zopsijcluvxhegd,260683,slovakian,copenhagen,34,0
5644,zopsijcluvxhegd,260683,slovakian,vilnius,6,0
5645,zopsijcluvxhegd,260683,slovakian,madrid,2,0
