queryId,hotel_id,price,stock
5526,739,171,105
5526,838,137,78
5526,644,72,68
5526,321,238,156
5526,213,98,61
5526,671,137,82
5526,947,138,74
5526,850,170,104
5526,496,64,108
5526,874,154,113
5526,787,108,58
5526,114,135,78
5526,48,67,78
5526,440,105,63
5526,621,74,32
5526,552,97,66
5526,156,68,32
5526,3,70,33
5526,293,67,66
5526,232,75,32
5526,180,75,33
5526,328,71,33
5526,906,141,78
5526,151,241,151
5526,840,100,60
5526,364,127,70
5526,513,76,33
5526,361,136,72
5526,453,226,157
5526,816,70,30
5526,864,130,82
5526,386,101,35
5526,242,157,120
5526,586,155,120
5526,991,165,99
5526,824,231,150
5526,759,160,120
5526,550,72,75
5526,714,74,33
5526,489,254,146
5526,668,98,64
5526,651,96,62
5526,804,135,73
5526,381,129,62
5526,73,158,111
5526,702,170,113
5526,569,95,63
5526,341,102,57
5526,712,157,115
5526,473,224,150
5526,324,138,78
5526,485,71,32
5526,796,133,80
5526,396,97,65
5526,452,152,129
5526,728,216,143
5526,380,76,31
5526,751,216,172
5526,46,242,146
5526,636,98,79
5526,191,129,77
5526,399,160,105
5526,536,103,67
5526,686,87,35
5526,144,76,37
5526,953,92,68
5526,543,155,118
5526,316,160,109
5526,895,227,167
5526,641,100,62
5526,42,161,111
5526,642,71,37
5526,129,93,58
5526,993,154,116
5526,469,64,68
5526,843,226,155
5526,659,157,116
5526,897,227,156
5526,566,151,137
5526,347,80,32
5526,763,92,70
5526,344,69,38
5526,774,165,109
5526,650,71,34
5526,296,67,35
5526,583,73,30
5526,781,73,32
5526,178,231,171
5526,281,95,60
5526,944,240,147
5526,677,157,108
5526,51,136,74
5526,555,137,76
5526,298,130,80
5526,694,128,32
5526,701,73,36
5526,563,168,102
5526,854,223,156
5526,725,152,106
5526,206,157,116
5526,330,222,150
5526,423,216,168
5526,907,144,82
5526,273,144,77
5526,537,161,113
5526,696,96,63
5526,913,152,70
5526,486,155,106
5526,260,103,80
5526,286,105,58
5526,112,75,30
5526,932,133,65
5526,471,154,106
5526,786,223,148
5526,390,157,105
5526,929,235,154
5526,934,75,34
5526,437,92,39
5526,773,71,28
5526,345,138,58
5526,38,94,32
5526,170,136,82
5527,615,112,0
5527,458,76,2
5527,120,145,1
5527,174,124,6
5527,7,98,0
5527,149,185,0
5527,297,363,2
5527,261,148,1
5527,733,154,1
5527,873,207,6
5527,147,181,0
5527,618,114,0
5527,909,69,0
5527,789,79,0
5527,75,148,1
5527,20,74,0
5527,313,71,0
5527,888,223,14
5527,252,262,1
5527,444,146,2
5527,398,62,1
5527,525,138,1
5527,737,139,10
5527,721,71,0
5527,941,70,0
5527,768,378,2
5527,886,167,1
5527,791,115,1
5527,411,96,0
5527,561,60,4
5527,413,269,4
5527,164,139,2
5527,689,91,0
5527,982,242,1
5527,747,168,3
5527,527,152,0
5527,102,347,2
5527,798,365,1
5527,276,72,0
5527,2,95,0
5527,135,361,2
5527,997,151,0
5527,939,177,0
5527,312,114,0
5527,600,66,0
5527,384,171,2
5527,780,361,2
5527,936,142,1
5527,108,100,0
5527,633,142,2
5527,54,93,0
5527,439,112,0
5527,67,191,14
5527,575,84,20
5527,495,359,2
5527,857,104,2
5527,235,143,2
5527,241,131,0
5527,606,251,0
5527,500,70,0
5527,619,128,0
5527,901,370,2
5527,138,71,0
5527,388,131,0
5527,175,114,0
5527,393,142,2
5527,205,91,0
5527,717,372,2
5527,966,76,1
5527,483,98,0
5527,285,94,0
5527,186,134,0
5527,284,142,2
5527,414,68,0
5527,860,140,2
5527,233,156,0
5527,427,262,1
5527,246,372,2
5527,904,117,0
5527,828,110,2
5527,93,270,4
5527,127,72,0
5527,154,339,2
5527,499,255,1
5527,870,74,0
5527,322,79,3
5527,310,68,0
5527,39,104,1
5527,79,108,1
5527,697,142,2
5527,97,238,4
5527,964,155,0
5527,277,223,5
5527,845,334,2
5527,538,128,0
5527,185,152,0
5527,468,69,0
5527,478,105,1
5527,333,100,2
5527,31,104,1
5527,378,132,0
5527,126,94,1
5527,800,96,0
5527,729,351,2
5527,822,195,2
5527,351,89,1
5527,847,81,6
5528,121,85,0
5528,684,86,0
5528,227,86,0
5528,357,191,4
5528,595,191,0
5528,634,89,0
5528,301,136,4
5528,858,306,4
5528,534,326,7
5528,817,250,5
5528,910,89,0
5528,614,89,0
5528,412,271,71
