queryId,avatar_name,avatar_id,language,city,date,mobile
5526,svzpqjncremuixk,260605,latvian,rome,35,1
5527,svzpqjncremuixk,260605,latvian,madrid,2,1
5528,jagpznoyqvhxewt,260606,maltese,paris,5,0
5529,jagpznoyqvhxewt,260606,hungarian,madrid,2,0
5530,jagpznoyqvhxewt,260606,austrian,vilnius,1,0
5531,kiqyjzpfshgmdvr,260607,slovakian,rome,34,1
5532,kiqyjzpfshgmdvr,260607,slovakian,rome,4,1
5533,cjuahgzoxeimfby,260608,danish,rome,6,0
5534,cjuahgzoxeimfby,260608,danish,copenhagen,5,0
5535,erjiovzcyhampbf,260609,swedish,paris,6,1
5536,erjiovzcyhampbf,260609,swedish,paris,3,0
5537,erjiovzcyhampbf,260609,swedish,paris,1,0
5538,ncidaeulypvsgkt,260610,luxembourgish,paris,39,0
5539,ncidaeulypvsgkt,260610,luxembourgish,paris,5,1
5540,ncidaeulypvsgkt,260610,luxembourgish,paris,1,1
5541,tmohwkdsflyrepg,260611,austrian,vilnius,37,1
5542,tmohwkdsflyrepg,260611,austrian,vilnius,5,1
5543,ohigaysrqwnplzj,260612,estonian,copenhagen,2,0
5544,ohigaysrqwnplzj,260612,estonian,rome,0,1
5545,gbpqvykadjwhimf,260613,greek,valletta,40,0
5546,gbpqvykadjwhimf,260613,greek,valletta,1,0
5547,mcbdupheaqrgtnx,260614,maltese,madrid,18,1
5548,mcbdupheaqrgtnx,260614,latvian,madrid,16,0
5549,mcbdupheaqrgtnx,260614,latvian,madrid,2,0
