queryId,avatar_name,avatar_id,language,city,date,mobile
5550,jnbkyfhuzarepwm,260615,austrian,copenhagen,4,0
5551,treqlhwadvixymn,260616,belgian,copenhagen,4,0
5552,qavwitmbnzfxcys,260617,bulgarian,copenhagen,4,0
5553,qmiguevlnfdthkw,260618,croatian,copenhagen,4,0
5554,kejqyizfrtcbmwo,260619,cypriot,copenhagen,4,0
5555,hdxeavlwtyzgrnp,260620,czech,copenhagen,4,0
5556,lzabwpkvhugytdq,260621,danish,copenhagen,4,0
5557,yizlfpxhvgcrkoq,260622,dutch,copenhagen,4,0
5558,qfjeickradwvsmh,260623,estonian,copenhagen,4,0
5559,wdzipuotckelnyv,260624,finnish,copenhagen,4,0
5560,wfkxcpytglnqhuj,260625,french,copenhagen,4,0
5561,ytbmewdijafoxup,260626,german,copenhagen,4,0
5562,cugwohntlydvskr,260627,greek,copenhagen,4,0
5563,aidpwrobjeutxhk,260628,hungarian,copenhagen,4,0
5564,oiheczdmvubasqx,260629,irish,copenhagen,4,0
5565,nklgyfdcpeztroj,260630,italian,copenhagen,4,0
5566,ejkwltvunqzgxrh,260631,latvian,copenhagen,4,0
5567,epbrzolnhjtfgcq,260632,lithuanian,copenhagen,4,0
5568,vduxgwtnrhfzbey,260633,luxembourgish,copenhagen,4,0
5569,nxkepfmzruqwoic,260634,maltese,copenhagen,4,0
5570,fyjtucalkbezsnm,260635,polish,copenhagen,4,0
5571,qwdevjtngzmpokh,260636,portuguese,copenhagen,4,0
5572,mlaubxkcyrfphzw,260637,romanian,copenhagen,4,0
5573,rcqtniaxuewhdgy,260638,slovakian,copenhagen,4,0
5574,kxhciesdzlfnrja,260639,slovene,copenhagen,4,0
5575,qlwtchuzrokpysd,260640,spanish,copenhagen,4,0
5576,hawzyjnouestkxb,260641,swedish,copenhagen,4,0
5577,gnujairfzedypbw,260642,austrian,sofia,2,0
5578,nfwgtokaqmixblu,260643,belgian,sofia,2,0
5579,rmcvdkpaxshfugj,260644,bulgarian,sofia,2,0
5580,kyslxforqvdwzcb,260645,croatian,sofia,2,0
5581,zplhxajokngtuwy,260646,cypriot,sofia,2,0
5582,txoeakdiulzhbcf,260647,czech,sofia,2,0
5583,hiwrtvoequfbzlp,260648,danish,sofia,2,0
5584,xyfadqzjuorcvnt,260649,dutch,sofia,2,0
5585,rntwfvkoybjlcsx,260650,estonian,sofia,2,0
5586,skdcguqpxjvzrbi,260651,finnish,sofia,2,0
5587,qceytpfjwlhbkni,260652,french,sofia,2,0
5588,feuxkaqgbzihols,260653,german,sofia,2,0
5589,xfksndwurjzehat,260654,greek,sofia,2,0
5590,hyuwzdimoacjgkv,260655,hungarian,sofia,2,0
5591,ymudthbgiokaxze,260656,irish,sofia,2,0
5592,nzpaqdgebtvkjsw,260657,italian,sofia,2,0
5593,tbdaljuexcvznwy,260658,latvian,sofia,2,0
5594,vrxifbgwpozhejt,260659,lithuanian,sofia,2,0
5595,asedfkrjtczxivo,260660,luxembourgish,sofia,2,0
5596,xmpqncyljbdshza,260661,maltese,sofia,2,0
5597,ueocqnwrvmpjtbs,260662,polish,sofia,2,0
5598,nkrmvucoptieydb,260663,portuguese,sofia,2,0
5599,peuciqzytdgjkrl,260664,romanian,sofia,2,0
5600,wxzgiuclshbvkyt,260665,slovakian,sofia,2,0
5601,msarhydobuwcvqk,260666,slovene,sofia,2,0
5602,huezkgtwaovflrc,260667,spanish,sofia,2,0
5603,lueybhskagodprc,260668,swedish,sofia,2,0
