queryId,hotel_id,price,stock
5487,4,44,0
5487,208,65,0
5487,649,197,5
5487,416,103,0
5487,578,118,15
5487,814,237,5
5487,852,48,0
5487,542,65,0
5487,181,104,4
5487,201,96,5
5487,107,48,0
5487,272,49,0
5487,143,59,6
5487,883,164,4
5487,601,104,2
5487,203,120,6
5487,262,101,0
5487,968,175,4
5487,608,104,6
5487,923,55,0
5487,899,101,5
5487,472,46,0
5487,553,100,0
5487,270,120,8
5487,302,62,0
5487,862,78,4
5487,665,69,9
5487,383,45,0
5487,25,239,5
5487,802,85,0
5487,764,66,0
5487,984,62,0
5487,353,44,13
5487,544,65,0
5487,44,56,0
5487,683,89,0
5487,304,90,15
5487,871,88,0
5487,815,246,5
5487,554,46,0
5487,190,56,0
5487,141,89,0
5487,13,61,0
5487,145,102,5
5487,337,101,0
5487,287,228,5
5487,590,87,0
5487,637,64,0
5487,574,64,0
5487,597,249,5
5487,109,102,5
5487,137,46,0
5488,814,251,0
5488,574,68,0
5488,190,60,0
5488,923,58,0
5488,984,66,0
5488,554,49,0
5488,590,92,0
5488,542,69,0
5488,25,254,0
5488,416,109,0
5488,968,186,0
5488,4,47,0
5488,137,49,0
5488,597,264,0
5488,649,209,0
5488,899,107,0
5488,815,261,0
5488,141,94,0
5488,683,94,0
5488,270,128,1
5488,665,73,7
5488,109,108,0
5488,353,47,11
5488,302,66,0
5488,304,95,4
5488,871,93,0
5488,383,48,0
5488,44,60,0
5488,852,51,0
5488,578,126,11
5488,143,88,0
5488,764,70,0
5488,181,111,0
5488,608,111,0
5488,13,65,0
5488,203,128,0
5488,601,111,0
5488,145,108,0
5488,544,69,0
5488,553,106,0
5488,802,90,0
5488,862,82,0
5488,272,52,0
5488,337,107,0
5488,201,102,1
5488,472,49,0
5488,287,243,0
5488,637,68,0
5488,883,175,0
5488,107,51,0
5488,208,69,0
5488,262,107,0
5489,69,247,202
5489,526,260,167
5489,926,169,120
5489,27,246,177
5489,851,80,73
5489,327,182,110
5489,722,149,81
5489,0,169,115
5489,946,174,112
5489,415,114,66
5489,257,151,78
5489,863,246,185
5489,614,82,35
5489,645,154,82
5489,912,161,80
5489,986,181,120
5489,29,179,118
5489,817,184,111
5489,522,106,68
5489,776,156,85
5489,447,104,70
5489,227,79,34
5489,207,161,86
5489,942,169,109
5489,148,110,64
5489,970,247,179
5489,735,104,63
5489,534,246,173
5489,176,84,29
5489,314,113,66
5489,617,275,160
5489,825,158,86
5489,132,242,169
5489,742,232,159
5489,837,237,175
5489,308,181,110
5489,359,114,64
5489,629,85,68
5489,785,174,113
5489,229,170,118
5489,808,237,155
5489,684,79,34
5489,342,111,37
5489,576,182,111
5489,580,114,61
5489,467,250,164
5489,656,104,70
5489,599,101,77
5489,949,265,159
5489,339,178,115
5489,248,169,116
5489,741,159,80
5489,858,170,119
5489,910,82,36
5489,17,80,37
5489,159,170,126
5489,595,144,90
5489,66,136,93
5489,571,246,165
5489,866,246,182
5489,584,249,180
5489,222,245,163
5489,188,83,38
5489,21,77,38
5489,975,156,78
5489,803,267,164
5489,797,112,73
5489,731,151,80
5489,28,117,64
5489,792,80,81
5489,338,176,108
5489,998,181,122
5489,119,170,125
5489,937,173,113
5489,49,154,92
5489,980,107,68
5489,972,77,32
5489,663,146,89
5489,24,239,197
5489,323,253,164
5489,790,245,163
5489,579,78,36
5489,94,245,203
5489,121,76,38
5489,841,76,75
5489,602,104,38
5489,419,104,72
5489,885,161,78
5489,884,172,120
5489,736,181,118
5489,331,79,64
5489,259,111,58
5489,723,75,35
5489,963,109,70
5489,150,174,111
5489,290,161,78
5489,853,144,85
5489,421,112,70
5489,748,172,135
5489,782,260,176
5489,558,82,33
5489,582,184,119
5489,41,109,64
5489,577,158,80
5489,123,104,63
5489,734,114,66
5489,306,184,111
5489,182,149,96
5489,199,184,111
5489,477,77,90
5489,564,90,33
5489,889,147,82
5489,868,167,121
5489,492,108,72
5489,612,174,119
5489,823,176,115
5489,95,245,184
5489,640,149,78
5489,738,110,71
5489,379,256,173
5489,756,179,110
5489,165,148,91
5489,412,260,183
5489,299,104,82
5489,56,179,119
5489,911,110,79
