queryId,avatar_name,avatar_id,language,city,date,mobile
5487,pghivzwlcmyunjo,260590,greek,sofia,5,0
5488,pghivzwlcmyunjo,260590,danish,sofia,0,0
5489,swncbzotqiuleay,260591,hungarian,paris,36,1
5490,swncbzotqiuleay,260591,hungarian,paris,34,1
5491,swncbzotqiuleay,260591,hungarian,paris,1,0
5492,mlfjyekwgnzxsir,260592,hungarian,paris,15,1
5493,mlfjyekwgnzxsir,260592,hungarian,amsterdam,2,1
5494,kntfgmajlsydbeu,260593,slovene,rome,5,0
5495,kntfgmajlsydbeu,260593,polish,rome,3,1
5496,kntfgmajlsydbeu,260593,slovene,rome,0,0
5497,udgtcepxjovswza,260594,austrian,madrid,21,1
5498,udgtcepxjovswza,260594,austrian,madrid,15,0
5499,udgtcepxjovswza,260594,austrian,madrid,6,1
