index,price
0,106.61703913261232
1,153.29044953350297
2,89.14227488151658
3,89.14227488151658
4,253.37335344607803
5,106.61703913261232
6,89.14227488151658
7,121.40436728975156
8,121.40436728975156
9,106.61703913261232
10,164.43741427482854
11,89.14227488151658
12,89.14227488151658
13,253.37335344607803
14,106.61703913261232
15,89.14227488151658
16,121.40436728975156
17,121.40436728975156
18,140.24688093861027
19,106.61703913261232
20,142.7977713012172
21,165.4021883422503
22,142.7977713012172
23,121.40436728975156
24,107.86530733188881
25,121.40436728975156
26,89.14227488151658
27,253.37335344607803
28,142.7977713012172
29,106.61703913261232
30,143.6765980871121
31,192.05646874650566
32,143.6765980871121
33,134.3787924121836
34,115.08452307961811
35,134.3787924121836
36,102.4862662239662
37,92.18789132972515
38,354.8586552851838
39,354.8586552851838
40,354.8586552851838
41,142.7977713012172
42,247.15154940816598
43,106.61703913261232
44,167.2001077427886
45,107.86530733188881
46,363.38095556298026
47,168.3300646457587
48,375.5744709897611
49,124.05765207660995
50,89.14227488151658
51,89.14227488151658
52,143.6765980871121
53,153.29044953350297
54,106.61703913261232
55,140.24688093861027
56,134.3787924121836
57,140.24688093861027
58,168.3300646457587
59,134.3787924121836
60,253.37335344607803
61,89.14227488151658
62,89.14227488151658
63,153.29044953350297
64,253.37335344607803
65,89.14227488151658
66,167.2001077427886
67,106.61703913261232
68,140.24688093861027
69,134.3787924121836
70,140.24688093861027
71,168.3300646457587
72,134.3787924121836
73,253.37335344607803
74,89.14227488151658
75,89.14227488151658
76,153.29044953350297
77,253.37335344607803
78,89.14227488151658
79,167.2001077427886
80,202.50907932462567
81,167.2001077427886
82,289.8743051266214
83,89.14227488151658
84,140.24688093861027
85,115.08452307961811
86,202.50907932462567
87,192.05646874650566
88,115.08452307961811
89,196.77569280477198
90,89.14227488151658
91,107.86530733188881
92,140.24688093861027
93,140.24688093861027
94,140.24688093861027
95,192.05646874650566
96,134.3787924121836
97,263.5090573489011
98,89.14227488151658
99,89.14227488151658
100,164.43741427482854
101,253.37335344607803
102,89.14227488151658
103,168.3300646457587
104,115.08452307961811
105,140.24688093861027
106,140.24688093861027
107,140.24688093861027
108,192.05646874650566
109,134.3787924121836
110,289.8743051266214
111,89.14227488151658
112,89.14227488151658
113,164.43741427482854
114,253.37335344607803
115,89.14227488151658
116,192.05646874650566
117,207.1908467566391
118,168.3300646457587
119,289.8743051266214
120,89.14227488151658
121,140.24688093861027
122,121.40436728975156
123,202.50907932462567
124,202.50907932462567
125,115.08452307961811
126,202.50907932462567
127,89.14227488151658
128,143.6765980871121
129,153.29044953350297
130,106.61703913261232
131,124.05765207660995
132,218.73946647822632
133,293.98879233050553
134,107.86530733188881
135,131.7790146540853
136,218.73946647822632
137,307.60466215799534
138,134.3787924121836
139,89.14227488151658
140,89.14227488151658
141,140.24688093861027
142,89.14227488151658
143,89.14227488151658
144,106.61703913261232
145,142.7977713012172
146,89.14227488151658
147,89.14227488151658
148,89.14227488151658
149,107.86530733188881
150,107.86530733188881
151,140.24688093861027
152,89.14227488151658
153,89.14227488151658
154,153.29044953350297
155,124.05765207660995
156,140.24688093861027
157,89.14227488151658
158,131.7790146540853
159,218.73946647822632
160,153.29044953350297
161,289.8743051266214
162,289.8743051266214
163,153.29044953350297
164,153.29044953350297
165,143.6765980871121
166,121.40436728975156
167,131.7790146540853
168,89.14227488151658
169,121.40436728975156
170,218.73946647822632
171,143.6765980871121
172,263.5090573489011
173,289.8743051266214
174,143.6765980871121
175,143.6765980871121
176,307.60466215799534
177,293.98879233050553
178,293.98879233050553
179,134.3787924121836
180,246.99766124779308
181,89.14227488151658
182,153.29044953350297
183,102.4862662239662
184,307.60466215799534
185,164.43741427482854
186,329.4550491303257
187,329.4550491303257
188,307.60466215799534
189,293.98879233050553
190,134.3787924121836
191,246.99766124779308
192,91.7886594009603
193,153.29044953350297
194,106.61703913261232
195,329.4550491303257
196,164.43741427482854
197,354.8586552851838
198,329.4550491303257
199,307.60466215799534
200,293.98879233050553
201,134.3787924121836
202,246.99766124779308
203,92.18789132972515
204,153.29044953350297
205,106.61703913261232
206,354.8586552851838
207,164.43741427482854
208,354.8586552851838
209,354.8586552851838
210,329.4550491303257
211,316.96345624656027
212,142.7977713012172
213,247.15154940816598
214,106.61703913261232
215,165.4021883422503
216,106.61703913261232
217,354.8586552851838
218,167.2001077427886
219,354.8586552851838
220,246.99766124779308
221,104.75129867515
222,247.15154940816598
223,354.8586552851838
224,354.8586552851838
225,354.8586552851838
226,142.7977713012172
227,142.7977713012172
228,354.8586552851838
229,354.8586552851838
230,252.11206753298546
231,106.61703913261232
232,92.18789132972515
233,115.08452307961811
234,92.18789132972515
235,143.6765980871121
236,106.61703913261232
237,106.61703913261232
238,115.08452307961811
239,106.61703913261232
240,192.05646874650566
241,106.61703913261232
242,115.08452307961811
243,106.61703913261232
244,143.6765980871121
245,107.86530733188881
246,107.86530733188881
247,115.08452307961811
248,106.61703913261232
249,218.73946647822632
250,112.34033692267288
251,380.84138000218877
252,134.3787924121836
253,247.15154940816598
254,106.61703913261232
255,153.29044953350297
256,89.14227488151658
257,89.14227488151658
258,253.37335344607803
259,106.61703913261232
260,89.14227488151658
261,121.40436728975156
262,121.40436728975156
263,106.61703913261232
264,164.43741427482854
265,89.14227488151658
266,89.14227488151658
267,253.37335344607803
268,106.61703913261232
269,89.14227488151658
270,121.40436728975156
271,124.05765207660995
272,106.61703913261232
273,164.43741427482854
274,89.14227488151658
275,89.14227488151658
276,253.37335344607803
277,106.61703913261232
278,89.14227488151658
279,121.40436728975156
280,121.40436728975156
281,89.14227488151658
282,253.37335344607803
283,124.05765207660995
284,202.50907932462567
285,142.7977713012172
286,143.6765980871121
287,131.7790146540853
288,121.40436728975156
289,202.50907932462567
290,289.8743051266214
291,89.14227488151658
292,207.1908467566391
293,142.7977713012172
294,143.6765980871121
295,131.7790146540853
296,121.40436728975156
297,202.50907932462567
298,289.8743051266214
299,89.14227488151658
300,289.8743051266214
301,293.98879233050553
302,246.99766124779308
303,289.8743051266214
304,134.3787924121836
305,307.60466215799534
306,246.99766124779308
307,134.3787924121836
308,89.14227488151658
309,106.61703913261232
310,89.14227488151658
311,89.14227488151658
312,106.61703913261232
313,115.08452307961811
314,106.61703913261232
315,89.14227488151658
316,89.14227488151658
317,106.61703913261232
318,115.08452307961811
319,106.61703913261232
320,89.14227488151658
321,89.14227488151658
322,115.08452307961811
323,115.08452307961811
324,253.37335344607803
325,142.7977713012172
326,106.61703913261232
327,143.6765980871121
328,179.69207740249843
329,143.6765980871121
330,134.3787924121836
331,107.86530733188881
332,134.3787924121836
333,91.7886594009603
334,89.14227488151658
335,106.61703913261232
336,115.08452307961811
337,106.61703913261232
338,150.52496205093607
339,107.86530733188881
340,107.86530733188881
341,115.08452307961811
342,106.61703913261232
