index,price
0,105.22367607623528
1,104.71021760082351
2,105.79265375596039
3,104.5272823267127
4,103.45940283990919
5,105.9615555306261
6,111.90259135193887
7,115.4084133241549
8,115.3221117445838
9,110.43099765937914
10,110.26878514856756
11,113.33460821390267
12,105.38780876037654
13,105.82020899969413
14,103.75569086225127
15,111.25179146149898
16,109.154817832173
17,102.25487854448399
18,110.20045493719371
19,111.25546054187066
20,112.19831789156638
21,112.0122528812663
22,103.62525615254786
23,105.50314952462315
24,113.10855955837397
25,112.25946298411623
26,103.7784648550496
27,109.05988904299856
28,107.29198064889528
29,135.40287938048127
30,145.48777319018762
31,140.47881679993645
32,145.14116425054434
33,146.52380839341004
34,156.55865654148883
35,145.20958028192442
36,155.80008364684545
37,152.72539220632802
38,141.83497086986569
39,155.52674783231
40,165.0903413732723
41,155.35476487329967
42,143.47639983489955
43,146.45027454169391
44,146.40200812012762
45,153.82898691337135
46,144.71977562727443
47,157.07832589000762
48,144.35510042338535
49,160.01701109032828
50,165.78026132476288
51,134.20152483305984
52,143.20249348977046
53,154.93498538471155
54,157.31706292434347
55,144.27965967583924
56,147.12324381795864
57,147.50256300762842
58,72.83655358068134
59,71.57308697433466
60,68.87556838242119
61,71.51911466279901
62,71.3480697921354
63,71.82719601586479
64,76.54446608800177
65,76.56901842768852
66,74.35011230724905
67,76.73830469155595
68,75.07004262405663
69,76.3465954776646
70,70.52467300545686
71,69.46645274538527
72,71.65160140477239
73,71.59941298269095
74,73.81321711183645
75,70.06512174346665
76,75.26240211798994
77,78.91366939900007
78,78.68675782331862
79,75.85737468083775
80,72.00220127223804
81,69.82701401694248
82,77.33401875903397
83,75.83344106347502
84,70.92929117405131
85,71.03233965365928
86,72.160623043758
87,56.09156769772328
88,59.522713987924135
89,57.632483324958926
90,59.36070961866693
91,62.025567590695545
92,64.85195799403182
93,61.831525723420924
94,59.981579532361565
95,65.70705499731031
96,64.52245363226652
97,68.917969197745
98,66.22024015047965
99,65.22490244309101
100,64.91686946679745
101,61.11371228654528
102,63.71361797276532
103,66.33354579173039
104,56.97112455271926
105,60.04277654735374
106,66.32493164104132
107,59.810153087354664
108,63.585086847940275
109,64.62178616545282
110,65.24745715538333
111,67.06544340075978
112,60.03965434339622
113,58.22776407920999
114,64.02767592896299
115,70.08632145054435
116,64.47425294189321
117,64.64981351950337
118,70.83100367678091
119,67.26422793319513
120,62.03878830147343
121,68.11963701620354
122,70.45212967076169
123,60.97701718626938
124,70.6636996887558
125,61.10577389982561
126,65.00773116942446
127,61.12072810305486
128,63.76607051420446
129,63.69699633866216
130,66.38922210007613
131,64.33174757275799
132,63.593007092498254
133,56.04424990122146
134,62.54460658850397
135,57.17633000541797
136,66.90400155866612
137,70.26026299370601
138,70.35101663885862
139,66.8366718268231
140,63.77451412721828
141,65.8290899300002
142,65.35368945878017
143,64.46487414642202
144,67.5832507911433
145,68.22122450858615
146,64.30390356810665
147,60.3159719669506
148,59.95184426802808
149,60.72309934179404
150,66.78319075293916
151,64.57397798538865
152,65.99177884116824
153,70.80903702028695
154,70.31806169123313
155,58.28251391043668
156,63.18719013029575
157,62.9573355700298
158,55.645226306325384
159,61.048306505975134
160,57.59000744929784
161,65.90852845915465
162,64.85130076949333
163,63.09217047561047
164,62.80555030127195
165,68.09838404493776
166,60.29644594234992
167,62.82969500616687
168,59.646855699782876
169,57.95455086932307
170,68.23769780602296
171,70.99968071408847
172,57.31935988427183
173,57.581517400824566
174,58.54036266679992
