index,price
0,75.268
1,147.23166666666665
2,142.49
3,52.29316666666668
4,258.1625
5,71.09
6,78.825
7,100.29
8,113.56916666666665
9,70.37200000000001
10,144.47066666666666
11,86.02333333333333
12,65.39545238095238
13,286.84166666666664
14,72.2075
15,78.13
16,112.63452380952378
17,123.62152380952381
18,162.43608874458877
19,95.02
20,69.928
21,197.22333333333333
22,91.5989393939394
23,237.17966666666672
24,94.95203968253969
25,127.4145
26,128.38
27,358.495
28,144.20166666666668
29,89.87520481551508
30,100.34116666666665
31,241.11
32,104.23933333333335
33,97.22139285714286
34,84.98211949161949
35,114.88
36,127.70201515151518
37,97.91316666666667
38,453.48199999999997
39,305.34
40,96.92566666666666
41,149.87166666666667
42,280.37800000000004
43,113.368
44,168.06
45,175.95
46,480.97
47,168.58
48,414.6433333333334
49,126.35
50,170.98542857142857
51,97.16
52,132.78340476190473
53,121.16242857142858
54,75.1
55,87.43376623376624
56,156.09333333333333
57,56.98133333333333
58,136.22
59,136.68
60,159.67
61,63.37
62,80.15266666666668
63,135.0305
64,128.22199999999998
65,111.01415584415582
66,149.65
67,179.9334761904762
68,131.27785714285713
69,174.8255476190476
70,146.03
71,129.3090238095238
72,140.09
73,166.01
74,115.13
75,175.62
76,138.57333333333335
77,296.3778333333333
78,182.648
79,153.66
80,176.595
81,169.01
82,193.21
83,86.5
84,100.11449999999999
85,122.98
86,67.16333333333334
87,192.04
88,137.42
89,290.87
90,84.07333333333332
91,73.58
92,184.78799999999998
93,138.13
94,138.667
95,133.22414285714288
96,185.01466666666667
97,267.42
98,115.22
99,95.37390476190475
100,156.58938095238096
101,149.72328571428574
102,73.77785714285714
103,119.28886904761906
104,175.4416666666667
105,78.96
106,87.95
107,73.40951587301588
108,148.49650000000003
109,152.81
110,249.44
111,63.385
112,171.675
113,151.56
114,259.46
115,73.29183333333334
116,153.40500000000003
117,158.64
118,55.94
119,220.16626190476185
120,78.98
121,91.46640476190478
122,179.95792857142857
123,227.49833333333333
124,202.6065476190476
125,120.165
126,257.6
127,192.0830238095238
128,67.78
129,125.45164285714286
130,93.78
131,203.726
132,71.81133333333331
133,258.55
134,211.98
135,137.73933333333335
136,232.01333333333332
137,258.48
138,97.76466666666666
139,185.37333333333336
140,101.76350000000001
141,145.20666666666665
142,81.61
143,87.345
144,122.68
145,185.7967142857143
146,119.895
147,110.54
148,86.44
149,217.27
150,215.56
151,62.91916666666666
152,194.63333333333333
153,99.77
154,214.6
155,204.42
156,100.82832936507936
157,94.64
158,153.77166666666665
159,260.1596623376623
160,162.2
161,78.37133333333333
162,221.87
163,83.17
164,134.37095238095236
165,163.54166666666666
166,187.04333333333335
167,80.066
168,207.94833333333332
169,114.09257070707072
170,205.452
171,246.52
172,68.91533333333332
173,211.09896103896102
174,150.58333333333334
175,210.17
176,351.91666666666674
177,218.5901111111111
178,293.47
179,158.93177777777777
180,210.91
181,84.95
182,185.48965476190475
183,113.965
184,312.81
185,69.51
186,362.43
187,294.97142857142853
188,218.16703896103897
189,286.87666666666667
190,213.21733333333333
191,165.52
192,245.45066666666662
193,150.05633333333333
194,71.73
195,355.105
196,68.445
197,417.29
198,277.31
199,221.41
200,289.4533333333333
201,179.0366666666667
202,315.57
203,147.57769047619047
204,158.15
205,117.072
206,409.52
207,143.11
208,400.53
209,336.91
210,226.00292857142853
211,105.94800000000001
212,147.75
213,293.12
214,120.935
215,119.94
216,78.1072619047619
217,351.025
218,159.33
219,425.56333333333333
220,258.2266666666667
221,114.63
222,202.334
223,480.4025
224,222.74
225,218.51
226,111.54
227,263.67833333333334
228,254.03533333333334
229,379.965
230,261.5871825396826
231,83.46452380952381
232,222.34833333333336
233,79.43027249139752
234,223.865
235,168.84050000000002
236,97.81837301587301
237,89.93499999999999
238,89.37666666666667
239,76.40181746031745
240,73.95299999999999
241,78.57428571428572
242,90.87070634920634
243,99.44
244,167.84
245,236.34666666666664
246,91.9561904761905
247,87.96033541458537
248,100.62950000000001
249,81.99683333333334
250,168.81
251,87.51883333333333
252,99.33349579831929
253,213.91
254,70.99
255,162.61
256,152.8719523809524
257,78.66
258,241.26
259,70.65
260,110.48
261,44.615
262,44.615
263,72.7675
264,163.56
265,84.52180555555555
266,145.69666666666666
267,257.19
268,131.01166666666666
269,62.90883333333334
270,69.11
271,44.585
272,117.74
273,154.11566666666667
274,50.1
275,146.69616666666667
276,277.22
277,69.55
278,79.13
279,44.5
280,44.5
281,128.0
282,303.09
283,69.44800000000001
284,163.17200000000003
285,214.13333333333333
286,126.14678571428573
287,89.13900000000001
288,145.22
289,214.12209523809528
290,242.0
291,121.27075
292,156.32
293,211.68166666666664
294,247.63333333333333
295,215.88
296,208.0
297,243.18
298,211.37666666666667
299,187.1081071428571
300,292.07666666666665
301,450.77
302,158.57
303,96.94116666666667
304,92.89940353186992
305,472.0
306,258.15
307,146.9416666666667
308,92.404
309,121.6
310,116.77083333333331
311,86.41
312,120.75233333333334
313,101.02849999999998
314,57.92799999999999
315,48.18
316,123.12
317,117.62
318,42.27
319,147.10066666666668
320,62.39999999999999
321,141.58033333333336
322,97.90133333333331
323,103.70666666666668
324,316.65
325,213.5425
326,90.49488419913422
327,90.19
328,140.66871428571432
329,68.18
330,211.63
331,82.24
332,210.43
333,186.54833333333335
334,109.03686960261957
335,80.85
336,109.49459126984128
337,79.39
338,224.5486666666667
339,89.147
340,85.9123253968254
341,113.3247380952381
342,99.41133333333333
343,183.79
344,119.46
345,145.14675
346,151.137
347,56.100500000000004
348,278.21
349,117.315
350,127.68728571428572
351,44.585
352,45.8
353,97.45166666666668
