index,price
0,176.76458333333335
1,234.57666666666665
2,207.52983333333333
3,117.48099999999998
4,107.8394761904762
5,177.25458333333336
6,131.161
7,237.09
8,237.81
9,184.32333333333332
10,234.53666666666663
11,207.81150000000002
12,166.22949999999997
13,109.95533333333333
14,182.8
15,133.182
16,237.74
17,237.89
18,154.75666666666666
19,207.00833333333333
20,209.61
21,84.615
22,203.02
23,97.6675
24,220.33
25,98.13535714285713
26,90.29004761904761
27,84.46083333333334
28,157.08
29,208.66333333333333
30,216.77
31,84.605
32,206.13833333333332
33,93.3925
34,227.68
35,91.8875
36,90.35321428571427
37,90.38304761904762
38,94.51
39,132.645
40,131.275
41,186.76833333333332
42,95.39916666666667
43,140.33
44,193.10666666666668
45,102.04297619047618
46,95.185
47,218.15833333333333
48,98.83666666666667
49,213.42
50,92.2275
51,208.35666666666668
52,164.42
53,172.70166666666665
54,89.66833333333332
55,194.24433333333334
56,193.49266666666665
57,239.11
58,199.38388888888892
59,195.78933333333333
60,165.8
61,217.02666666666667
62,116.34333333333332
63,234.81
64,105.57042857142856
65,106.56150000000001
66,199.51222222222222
67,89.17833333333333
68,195.5562380952381
69,194.4426666666667
70,239.28
71,201.945
72,195.8826666666667
73,165.38
74,221.49733333333336
75,115.10666666666664
76,234.86
77,105.3677619047619
78,105.23
79,199.61222222222221
80,200.8675
81,207.93
82,172.665
83,134.9747619047619
84,222.03171428571426
85,96.93099999999998
86,87.0847619047619
87,126.88138888888889
88,197.79821428571427
89,124.82583333333332
90,169.85550000000003
91,83.45
92,196.89623809523812
93,195.559126984127
94,238.91
95,205.0
96,196.369126984127
97,163.58
98,226.15600000000003
99,130.11
100,234.81
101,106.5707619047619
102,161.07333333333332
103,200.56555555555553
104,83.75
105,199.1966666666667
106,197.59957142857144
107,238.38
108,212.02
109,198.22957142857143
110,163.7
111,227.116
112,130.415
113,234.78
114,107.43909523809523
115,160.97333333333333
116,200.0188888888889
117,210.47966666666667
118,212.73966666666664
119,166.04
120,136.78309523809523
121,194.76954761904761
122,96.51516666666666
123,90.35976190476191
124,128.62476190476193
125,197.65821428571428
126,125.21666666666668
127,170.87692857142858
128,195.6
129,177.25
130,148.45533333333336
131,147.46200000000002
132,208.52666666666667
133,148.86333333333334
134,145.08666666666667
135,147.497
136,229.42666666666668
137,142.1557142857143
138,222.88
