index,price
0,107.799545
1,132.55905
2,60.991024
3,38.398678
4,212.65732
5,107.994675
6,41.278263
7,107.66591
8,109.450806
9,104.51108
10,136.23755
11,58.64622
12,35.74072
13,229.27194
14,104.943985
15,39.202427
16,109.92315
17,110.86437
18,158.63605
19,111.62177
20,156.04239
21,190.2458
22,155.89992
23,125.326256
24,121.22024
25,126.00179
26,96.28713
27,264.22092
28,160.66908
29,112.41074
30,157.978
31,193.86209
32,158.42166
33,127.26194
34,123.3823
35,128.23021
36,100.63035
37,98.003105
38,331.35495
39,309.47232
40,316.98074
41,144.8166
42,229.47473
43,98.37626
44,181.741
45,103.11921
46,336.1042
47,186.02817
48,359.31204
49,128.66951
50,77.00625
51,84.70455
52,143.81363
53,146.34569
54,103.15135
55,130.41182
56,127.462
57,125.75893
58,151.29782
59,125.59154
60,229.24547
61,77.5486
62,59.561993
63,146.15987
64,229.34117
65,56.55263
66,146.84387
67,103.04958
68,132.04556
69,128.45323
70,125.49692
71,153.29866
72,125.1711
73,230.3195
74,76.03722
75,59.141315
76,145.20486
77,228.47943
78,56.45673
79,148.16263
80,178.18153
81,172.0451
82,294.7515
83,56.67068
84,134.16231
85,112.8355
86,191.04938
87,182.25275
88,96.854294
89,186.06696
90,52.389484
91,106.03455
92,133.29541
93,129.82512
94,126.746925
95,160.32541
96,125.19951
97,247.36024
98,76.690704
99,60.78319
100,142.959
101,236.48029
102,54.837376
103,152.86108
104,107.71194
105,134.97281
106,131.50266
107,128.42415
108,172.9303
109,126.876884
110,262.61697
111,74.98587
112,58.70265
113,141.98285
114,254.96368
115,53.153553
116,158.63861
117,205.20158
118,189.13847
119,317.0076
120,60.93562
121,134.76947
122,115.648506
123,201.68253
124,201.87688
125,97.449165
126,201.21915
127,56.09672
128,158.53287
129,162.14038
130,103.938576
131,124.19686
132,218.20726
133,346.77267
134,106.194496
135,125.940056
136,231.75093
137,369.1263
138,136.87738
139,94.81725
140,97.524376
141,140.57901
142,94.97637
143,98.2232
144,112.23866
145,151.58011
146,79.80708
147,103.10645
148,80.71025
149,116.313034
150,112.44269
151,150.29239
152,102.72204
153,103.07683
154,167.56516
155,118.0
156,139.8742
157,85.007324
158,125.48105
159,201.40482
160,162.11285
161,273.88773
162,277.54706
163,157.20218
164,166.14105
165,157.99857
166,110.66154
167,132.47281
168,76.78666
169,116.34485
170,191.66309
171,154.94766
172,270.07758
173,272.78964
174,149.29932
175,154.94766
176,282.55914
177,272.19043
178,282.05765
179,124.68039
180,205.53113
181,88.10399
182,166.1969
183,87.23301
184,274.33615
185,166.11156
186,285.342
187,293.16858
188,276.2969
189,291.9645
190,127.8793
191,209.13849
192,87.89998
193,171.50351
194,87.463165
195,289.43323
196,167.7623
197,306.49252
198,300.86865
199,288.2701
200,297.9517
201,128.82463
202,210.60075
203,87.70402
204,171.30719
205,88.26287
206,301.31912
207,169.2247
208,328.82504
209,306.2975
210,296.03894
211,307.2709
212,140.91559
213,223.06339
214,99.079605
215,180.36423
216,96.74505
217,304.10934
218,181.68707
219,311.36575
220,262.03848
221,86.35781
222,282.31332
223,406.30908
224,396.32687
225,400.99307
226,149.03789
227,149.5682
228,390.09473
229,396.32687
230,283.777
231,86.95553
232,116.289825
233,119.978806
234,115.256516
235,164.74109
236,118.33018
237,118.67167
238,120.271835
239,97.00706
240,205.73016
241,117.68791
242,121.15119
243,116.257805
244,168.34392
245,118.187935
246,118.82498
247,121.53103
248,100.74162
249,211.42024
250,102.10778
251,330.0745
252,123.95757
253,231.6677
254,108.072296
255,133.37222
256,62.23579
257,40.050503
258,213.60318
259,107.147995
260,43.714603
261,108.4528
262,109.79133
263,104.738754
264,135.66078
265,60.69228
266,38.11375
267,228.58969
268,104.86125
269,42.41309
270,109.79823
271,110.73934
272,107.473305
273,141.46481
274,61.396374
275,38.525784
276,246.24875
277,108.3803
278,42.319576
279,112.66793
280,112.66793
281,44.389683
282,301.05496
283,116.370186
284,198.00948
285,151.82785
286,155.43507
287,136.94588
288,117.25146
289,185.6356
290,291.10284
291,74.96337
292,203.31429
293,152.55956
294,157.9023
295,137.55106
296,117.98347
297,188.4461
298,294.23508
299,74.86178
300,340.41498
301,345.86313
302,237.18965
303,340.41498
304,136.19136
305,358.1509
