index,price
0,108.00456
1,137.84184
2,50.752514
3,81.27975
4,278.59213
5,100.973305
6,58.37399
7,118.110794
8,111.23651
9,121.112854
10,155.16177
11,66.08315
12,80.925316
13,277.4061
14,112.786964
15,72.469864
16,130.64914
17,123.07919
18,154.09665
19,117.92485
20,172.52571
21,193.57672
22,167.65236
23,115.27333
24,93.3377
25,125.614044
26,73.75247
27,297.98926
28,164.8648
29,118.377426
30,178.35284
31,193.51953
32,164.58147
33,126.12923
34,95.54389
35,126.17209
36,93.16657
37,89.043365
38,392.3508
39,383.78317
40,352.32083
41,150.38196
42,220.48567
43,89.66233
44,202.7679
45,90.3219
46,359.18777
47,196.14034
48,414.50146
49,140.76932
50,75.19571
51,60.923496
52,144.99846
53,152.3553
54,97.38316
55,124.9819
56,121.38473
57,136.95978
58,153.5534
59,136.37343
60,218.6501
61,77.441536
62,53.404575
63,136.81781
64,192.58862
65,73.713005
66,151.48784
67,122.73958
68,137.14832
69,134.03712
70,142.67247
71,157.40744
72,149.60928
73,220.46602
74,80.433586
75,52.222637
76,149.11806
77,191.04137
78,76.205
79,152.16559
80,166.99507
81,183.55972
82,288.50632
83,65.87963
84,151.70421
85,152.65741
86,209.97855
87,189.736
88,112.130295
89,178.63542
90,76.485535
91,123.164444
92,135.38809
93,141.02892
94,141.1444
95,156.63156
96,149.29791
97,155.23346
98,92.76135
99,67.16881
100,148.43216
101,116.12686
102,75.15202
103,151.63376
104,94.87231
105,144.68208
106,144.25905
107,149.08849
108,252.89609
109,149.16313
110,310.66913
111,93.064476
112,65.11668
113,149.6691
114,116.11909
115,74.740685
116,152.0207
117,163.76071
118,184.3741
119,291.54645
120,64.207596
121,150.4308
122,152.05876
123,204.18813
124,191.01192
125,111.97468
126,174.59769
127,74.59151
128,157.23373
129,154.91856
130,115.67714
131,119.5566
132,215.34253
133,300.31973
134,115.22719
135,119.94815
136,214.46297
137,297.05817
138,147.1251
139,81.95071
140,87.43029
141,148.65115
142,82.21139
143,73.67743
144,108.886856
145,151.90797
146,84.8707
147,102.83342
148,81.299934
149,107.74217
150,110.39201
151,160.04774
152,108.26103
153,145.95229
154,182.75267
155,125.84551
156,168.57764
157,85.4033
158,126.8533
159,200.85864
160,180.60042
161,246.22057
162,257.3091
163,180.31575
164,177.19759
165,171.23543
166,115.99593
167,154.9538
168,77.44448
169,117.41254
170,186.38322
171,168.01024
172,214.18117
173,251.70164
174,165.01328
175,162.64186
176,289.28815
177,266.11343
178,278.28754
179,132.84076
180,188.18266
181,77.97217
182,196.07823
183,78.7303
184,250.31927
185,183.85439
186,273.78934
187,289.98642
188,311.0938
189,288.19623
190,138.19006
191,199.28711
192,78.76401
193,195.7286
194,78.48168
195,250.64148
196,186.68185
197,274.63782
198,290.04184
199,312.8035
200,288.3729
201,137.97032
202,197.75734
203,79.889565
204,195.60217
205,78.91148
206,251.06433
207,184.09082
208,282.25424
209,302.9775
210,338.50592
211,305.25458
212,150.07675
213,213.75473
214,87.50051
215,200.15213
216,86.9044
217,273.01016
218,193.77274
219,309.64282
220,264.52902
221,80.51234
222,239.59384
223,459.12137
224,372.7854
225,371.98602
226,133.03781
227,158.78674
228,416.21402
229,344.05984
230,238.58101
231,87.19681
232,84.76371
233,119.61172
234,86.8352
235,160.0084
236,90.09057
237,86.80904
238,97.565445
239,96.03056
240,199.98836
241,83.8608
242,124.93649
243,88.18717
244,174.29471
245,92.56873
246,88.5284
247,97.24579
248,99.23789
249,199.97899
250,100.40362
251,298.80527
252,112.422386
253,218.08743
254,120.73032
255,151.80779
256,51.07126
257,81.07472
258,277.68622
259,114.39956
260,58.302876
261,130.482
262,123.394424
263,121.097176
264,155.312
265,66.11246
266,81.06123
267,277.48816
268,113.25935
269,72.777
270,130.72343
271,123.23361
272,119.899025
273,156.13365
274,67.092514
275,80.6952
276,276.59283
277,112.25177
278,73.842094
279,129.65077
280,122.375854
281,74.726456
282,322.52628
283,103.9949
284,226.80858
285,157.86035
286,161.94823
287,138.43385
288,134.32228
289,190.17763
290,225.27022
291,85.389336
292,222.46169
293,157.29753
294,162.23935
295,138.53775
296,132.2285
297,188.05974
298,324.15656
299,87.18404
300,320.2298
301,392.95157
302,192.90228
303,392.1914
304,146.92622
305,330.5888
306,216.87216
307,186.0458
308,92.839775
309,90.13578
310,76.85756
311,44.751904
312,82.15517
313,92.98367
314,105.993515
315,77.10851
316,-18.784506
317,90.09948
318,104.44037
319,104.84639
320,68.79689
321,-18.773012
322,91.6694
323,101.63953
324,280.13184
325,165.60533
326,110.71188
327,171.22636
328,187.36101
329,155.1219
330,120.744125
331,92.09234
332,118.65193
333,87.57635
334,84.87156
335,83.81751
336,126.06725
337,87.696495
338,172.4385
339,93.46417
340,87.35411
341,97.65804
342,99.912895
343,199.46829
344,109.73654
345,153.8696
346,66.03555
347,83.51993
348,317.29022
349,105.19964
350,72.62979
351,128.60606
352,122.875084
353,92.916695
354,71.87206
355,121.687584
356,-24.687998
357,115.85716
358,149.72621
359,55.248726
360,87.43387
361,288.703
362,108.17817
363,61.792053
364,125.442406
365,118.47744
366,101.723724
367,299.86133
368,114.248604
369,222.08406
370,92.44431
371,89.79084
372,122.800545
373,63.20112
374,56.372757
375,84.340965
376,95.95058
377,93.30582
378,74.99588
379,63.8687
380,168.19096
381,186.21365
382,299.03827
383,67.627754
384,153.1568
385,153.51057
386,210.41168
387,192.8226
388,114.71845
389,179.562
390,75.054794
391,107.63507
392,153.40462
393,84.43806
394,102.52163
395,81.72394
396,99.537476
397,115.18652
398,151.41116
399,107.237816
400,143.84705
401,139.93839
402,421.17178
403,142.1373
404,137.55647
405,81.173004
406,306.0623
407,332.2805
408,245.00291
409,165.26729
410,341.5697
411,403.14517
412,247.54233
413,430.09842
414,351.17572
415,179.04031
416,138.84286
417,140.66185
418,105.78876
419,116.91142
420,161.47208
421,230.1439
422,79.336716
423,300.1601
424,279.9636
425,284.65262
426,127.874
427,198.70422
428,83.2552
429,186.79639
430,85.31224
431,258.5135
432,182.13065
433,292.67328
434,92.12591
435,89.576836
436,117.286064
437,62.981415
438,84.50906
439,91.731674
440,91.357544
441,62.878162
442,149.953
443,159.58223
444,280.6093
445,66.23779
446,153.17642
447,153.15479
448,220.31664
449,201.71236
450,113.927925
451,188.5003
452,75.3827
453,84.57685
454,45.89637
455,161.90218
456,172.28094
457,289.98877
458,66.39613
459,158.73044
460,157.30092
461,225.34381
462,207.89828
463,118.31388
464,192.99593
465,79.09014
466,75.03743
467,28.289865
468,38.96785
469,88.60694
470,61.18882
471,121.13627
472,-26.898022
473,87.0122
474,87.223495
475,120.989075
476,60.044456
477,53.26318
478,82.83311
479,92.50408
480,89.34959
481,74.4025
482,60.41015
483,295.10614
484,316.44974
485,294.0693
486,139.74908
487,199.7316
488,82.519356
489,193.12453
490,82.43722
491,258.68213
492,183.40135
493,290.7959
494,172.99434
495,119.20211
496,151.12726
497,80.85134
498,125.643486
499,207.44284
500,172.95271
501,223.34113
502,271.33862
503,175.36995
504,173.1035
505,145.27232
506,146.8716
507,101.00989
508,70.848
509,-24.872503
510,85.40213
511,97.50911
512,173.34105
513,145.20406
514,146.49887
515,127.01036
516,123.37761
517,170.67842
518,220.03198
519,75.13677
520,260.74133
521,86.83865
522,246.62976
523,459.347
524,373.50052
525,372.91202
526,143.92499
527,157.43756
528,411.1806
529,344.24207
530,243.42488
531,90.54378
532,123.17705
533,147.91603
534,219.49936
535,132.14151
536,283.4454
537,171.60564
538,81.763176
539,219.65997
540,293.31247
541,315.33658
542,292.17743
543,140.22661
544,202.48189
545,82.10478
546,194.14647
547,82.59377
548,258.50897
549,184.11066
550,295.1554
551,160.19122
552,185.00615
553,285.0524
554,63.221523
555,152.28775
556,152.06464
557,210.17404
558,189.04054
559,112.97445
560,174.60953
