index,price
0,100.9439
1,134.62967
2,63.878323
3,51.455555
4,197.19379
5,101.313225
6,49.803295
7,109.38061
8,107.59479
9,100.59425
10,136.11807
11,70.881226
12,52.31791
13,224.69453
14,100.82544
15,50.513348
16,103.91887
17,105.819405
18,166.95818
19,120.499
20,170.19771
21,205.40187
22,169.59845
23,134.15685
24,108.96566
25,135.25577
26,98.32929
27,288.57935
28,172.24225
29,125.51873
30,175.9208
31,206.70737
32,172.67308
33,139.17729
34,115.95134
35,139.35622
36,102.43968
37,105.57097
38,329.15143
39,324.86435
40,325.40317
41,150.40604
42,233.48572
43,106.940605
44,191.0853
45,105.71657
46,332.1199
47,194.40526
48,337.94473
49,124.53634
50,92.85596
51,101.99525
52,146.7089
53,162.13446
54,96.74059
55,130.97882
56,130.78627
57,127.578445
58,163.04597
59,128.68152
60,227.80191
61,74.365845
62,63.009922
63,151.28488
64,223.08813
65,65.72615
66,163.3501
67,98.31258
68,133.9994
69,130.22379
70,129.28702
71,161.53268
72,130.55812
73,234.90646
74,74.83271
75,61.50614
76,148.7859
77,229.30573
78,64.22271
79,162.84933
80,176.29765
81,171.88866
82,303.40042
83,63.52578
84,138.07385
85,117.18877
86,195.55035
87,184.51425
88,103.30561
89,191.13535
90,68.25448
91,98.283676
92,135.47714
93,133.55823
94,130.76526
95,166.67769
96,132.03607
97,252.3391
98,74.02794
99,58.28149
100,144.16035
101,241.26854
102,60.997677
103,161.88045
104,99.30761
105,137.24947
106,135.45673
107,132.78517
108,174.38033
109,133.8087
110,268.05493
111,80.1042
112,59.21033
113,140.7834
114,261.5711
115,61.55134
116,167.13618
117,210.55154
118,191.53111
119,306.12656
120,67.86919
121,132.3702
122,123.361244
123,206.00175
124,211.7914
125,103.159355
126,206.0026
127,72.065094
128,158.08713
129,166.17249
130,94.13638
131,131.97374
132,232.73651
133,354.04498
134,85.403824
135,122.53605
136,243.99281
137,360.34427
138,129.05531
139,95.370674
140,105.23777
141,136.63336
142,91.38186
143,109.46343
144,126.05455
145,153.62695
146,92.06111
147,108.77469
148,90.55829
149,118.7175
150,120.77352
151,156.60965
152,114.2697
153,109.085976
154,175.37177
155,128.80312
156,133.4748
157,92.67803
158,129.63063
159,206.62799
160,171.51071
161,265.95395
162,274.01587
163,168.5018
164,173.42946
165,163.74156
166,114.478676
167,121.84417
168,78.504005
169,117.28321
170,193.86536
171,160.83997
172,265.37424
173,266.63312
174,157.83052
175,160.83997
176,298.74588
177,283.19235
178,294.53983
179,131.27393
180,210.92163
181,94.125305
182,168.03365
183,93.0632
184,289.8756
185,176.08685
186,300.24582
187,302.68323
188,291.12646
189,298.478
190,132.0145
191,211.74086
192,92.30338
193,170.77133
194,92.702034
195,300.2945
196,175.94551
197,308.07205
198,308.22598
199,302.77356
200,304.4778
201,133.78825
202,213.88959
203,93.66622
204,173.50427
205,93.28914
206,310.02936
207,177.71938
208,317.0187
209,318.4952
210,303.9159
211,314.2895
212,147.3451
213,227.88878
214,105.55318
215,185.14185
216,105.17617
217,313.51373
218,191.27682
219,322.5869
220,247.55898
221,98.07827
222,270.01108
223,400.5589
224,392.86826
225,394.23123
226,152.8711
227,152.48277
228,389.5332
229,392.86826
230,273.30093
231,95.74054
232,131.68716
233,110.23556
234,132.03996
235,167.91306
236,121.88917
237,123.73403
238,109.31584
239,96.45813
240,209.25565
241,136.48438
242,117.08978
243,137.96675
244,172.1047
245,126.97449
246,129.29515
247,116.78468
248,101.87514
249,212.4608
250,102.512955
251,348.61
252,128.99377
253,237.72473
254,99.3779
255,134.44899
256,65.56747
257,52.27577
258,206.38834
259,99.72499
260,50.051624
261,107.584564
262,106.24543
263,100.58967
264,135.98883
265,70.379036
266,52.384136
267,224.48495
268,100.82088
269,50.57954
270,103.620636
271,105.31711
272,103.421646
273,138.66853
274,75.25838
275,55.459915
276,245.71231
277,103.464
278,51.320095
279,110.26514
280,110.26514
281,55.606808
282,292.6067
283,114.016685
284,200.90004
285,149.79291
286,162.0025
287,123.71745
288,117.04635
289,189.2617
290,301.36575
291,79.77106
292,201.95352
293,148.077
294,161.63324
295,126.08886
296,115.79562
297,187.79947
298,302.0687
299,82.54581
300,346.91672
301,351.59448
302,225.48727
303,346.91672
304,138.70963
305,360.84885
306,217.64714
307,140.79698
308,85.38244
309,106.89544
310,72.88257
311,55.98869
312,105.85118
313,107.65937
314,106.224266
315,72.27919
316,55.900684
317,105.51766
318,106.98835
319,105.50454
320,71.129196
321,48.981358
322,116.988205
323,103.0535
324,283.7507
325,169.73595
326,123.55426
327,173.41518
328,204.22726
329,169.7243
330,137.20998
331,114.84957
332,137.39099
333,101.08182
334,104.46722
335,133.85742
336,115.96404
337,136.18712
338,170.40598
339,125.194595
340,127.51659
341,115.68661
342,101.20369
343,210.31548
344,100.97353
345,137.1499
346,72.39203
347,53.957314
348,243.48515
349,101.06478
350,49.60777
351,107.997375
352,107.997375
353,85.57601
354,41.609993
355,139.00697
356,30.112232
357,110.422165
358,146.06506
359,71.649734
360,56.243267
361,208.936
362,110.791245
363,54.05894
364,118.887474
365,117.26229
366,108.43352
367,344.288
368,136.46558
369,237.29137
370,77.8566
371,78.16711
372,123.44103
373,95.11258
374,67.45689
375,95.41812
376,77.23439
377,78.16711
378,70.8871
379,77.54565
380,190.0128
381,185.00162
382,307.6268
383,67.06031
384,140.75198
385,122.7222
386,203.07423
387,198.68855
388,106.73
389,202.21434
390,71.916855
