queryId,avatar_name,avatar_id,language,city,date,mobile
3126,hvkqwfjm,158709,german,amsterdam,0,0
3127,jdgptfur,158710,portuguese,vienna,0,0
3128,xylnmats,158711,hungarian,copenhagen,5,1
3129,fibmanpl,158712,luxembourgish,vilnius,19,1
3130,ckqodljz,158713,croatian,vienna,0,0
3131,lhupzgif,158714,hungarian,rome,5,0
3132,hmslaiux,158715,swedish,rome,2,0
3133,rmwlcuyo,158716,romanian,copenhagen,2,1
3134,aukexpyf,158717,romanian,rome,34,0
3135,gvsebnyq,158718,austrian,copenhagen,0,0
3136,kqcwpuzr,158719,maltese,rome,3,1
3137,wkdhaclm,158720,bulgarian,amsterdam,6,0
3138,oxwidrja,158721,austrian,vilnius,3,0
3139,nhvyicox,158722,danish,sofia,40,0
3140,nhvyicox,158722,latvian,madrid,0,0
3141,nhvyicox,158722,maltese,amsterdam,0,1
3142,ihlzovru,158723,irish,valletta,38,1
3143,qkepuxco,158724,italian,amsterdam,20,1
3144,ijarultv,158725,irish,vienna,39,0
3145,krfixcsl,158726,lithuanian,vienna,0,0
3146,hpvsouzk,158727,danish,paris,2,1
3147,gtzmeahk,158728,slovakian,amsterdam,2,1
3148,cvmhjypw,158729,portuguese,amsterdam,0,0
3149,kpglwbsz,158730,swedish,rome,1,0
3150,mtjlzafv,158731,romanian,paris,16,1
3151,lqyxdahs,158732,luxembourgish,sofia,38,0
3152,lqyxdahs,158732,maltese,rome,3,0
3153,lqyxdahs,158732,hungarian,madrid,0,1
3154,qvthecal,158733,slovakian,paris,38,1
3155,aqkldvcu,158734,greek,vilnius,19,0
3156,yeqrgtjh,158735,spanish,copenhagen,1,1
3157,etzhqcof,158736,belgian,copenhagen,35,0
3158,wcxjdhbf,158737,austrian,vienna,35,1
3159,ewuvshlm,158738,hungarian,vienna,16,0
3160,yabuvphf,158739,luxembourgish,rome,3,0
3161,qtyvrecd,158740,romanian,madrid,34,1
3162,qormwfkx,158741,dutch,amsterdam,1,0
3163,zrvhxgiw,158742,hungarian,sofia,0,1
3164,kwgpbdtr,158743,swedish,paris,18,1
3165,lmcitgbp,158744,hungarian,vienna,16,1
3166,zgxiupyk,158745,maltese,vilnius,6,0
3167,vcufmwqo,158746,greek,amsterdam,5,1
3168,gqjmwrha,158747,irish,madrid,17,1
3169,zrcjasqo,158748,italian,paris,19,1
3170,nfwecbxz,158749,austrian,madrid,1,0
3171,fxevctig,158750,hungarian,paris,36,1
3172,mozunxyj,158751,hungarian,madrid,36,1
3173,xpmygicb,158752,slovakian,paris,0,1
3174,gkiqhnld,158753,lithuanian,paris,5,0
3175,qkmdaotg,158754,czech,paris,0,0
3176,oupdsimr,158755,maltese,paris,6,0
3177,yazeicqk,158756,romanian,copenhagen,39,0
3178,mnvaswcq,158757,dutch,paris,6,0
3179,uaspelcj,158758,maltese,vilnius,5,0
3180,xskbgual,158759,swedish,madrid,35,0
3181,qkucfioa,158760,belgian,madrid,6,0
3182,vrisdzxy,158761,hungarian,paris,39,1
3183,wjyfcxov,158762,dutch,vilnius,3,0
3184,ftwyeino,158763,luxembourgish,paris,1,0
3185,wipvhomd,158764,dutch,vilnius,1,1
3186,cspwajut,158765,latvian,amsterdam,38,1
3187,ugawkiop,158766,hungarian,paris,38,1
3188,vfndagio,158767,luxembourgish,amsterdam,16,0
3189,fhgablnx,158768,croatian,madrid,19,1
3190,imzbqsfl,158769,hungarian,paris,38,0
3191,ibjokzsh,158770,croatian,valletta,6,1
3192,fbkyxhlr,158771,latvian,paris,0,1
3193,icnutlsr,158772,croatian,amsterdam,15,1
3194,foluvezs,158773,belgian,vilnius,0,0
3195,ywlogzct,158774,danish,valletta,4,0
3196,qgrlkayo,158775,latvian,valletta,0,0
3197,pejgmxwa,158776,polish,paris,1,1
3198,kyvcznmd,158777,danish,rome,5,0
3199,kpgulqdz,158778,hungarian,madrid,18,1
3200,tyvblwom,158779,finnish,paris,6,0
3201,egoqfiym,158780,maltese,paris,34,0
3202,qnvjfuzy,158781,dutch,amsterdam,19,1
3203,tdbinpgw,158782,cypriot,valletta,39,1
3204,kvlcyhqb,158783,italian,vienna,20,0
3205,wobhkgxa,158784,slovakian,rome,18,1
3206,hcmdosie,158785,french,vienna,5,0
3207,uirysvfm,158786,slovakian,madrid,0,0
3208,qvcszfaj,158787,italian,madrid,21,0
3209,rbszhvqp,158788,slovakian,copenhagen,1,0
3210,iktljocq,158789,estonian,madrid,5,0
3211,lvdbeknm,158790,slovene,rome,2,0
3212,huflmxkt,158791,danish,paris,15,0
3213,olcmtnvf,158792,bulgarian,madrid,0,0
3214,ywmlcvst,158793,bulgarian,paris,2,1
3215,oqsvwkux,158794,romanian,madrid,40,1
3216,xtopkvhl,158795,bulgarian,amsterdam,37,1
3217,pjclwtmh,158796,bulgarian,vilnius,17,1
3218,fvgwtsqm,158797,latvian,paris,1,0
3219,mfoxgbth,158798,polish,paris,0,0
3220,bzxswtmi,158799,romanian,paris,20,1
3221,iwqfeaxu,158800,italian,madrid,6,0
3222,fihydxzc,158801,spanish,madrid,4,0
3223,rfywxaqi,158802,austrian,rome,21,1
3224,jhrqptzg,158803,spanish,copenhagen,38,0
3225,jcuxgpam,158804,hungarian,sofia,2,1
