queryId,hotel_id,price,stock
3016,958,234,0
3016,358,300,0
3016,506,145,0
3016,562,320,0
3016,830,87,0
3016,727,119,0
3016,973,167,0
3016,443,142,0
3016,391,187,0
3016,348,194,0
3016,401,192,0
3016,90,196,0
3016,898,90,0
3016,194,116,0
3016,930,118,0
3016,818,169,0
3016,726,318,0
3016,869,460,0
3016,280,105,8
3016,541,188,0
3016,431,120,0
3016,849,194,0
3016,622,209,0
3016,402,126,0
3016,711,130,1
3016,757,148,0
3016,434,112,0
3016,289,137,0
3016,523,94,2
3016,58,315,0
3016,445,87,0
3016,291,309,0
3016,688,85,0
3016,53,92,0
3016,994,189,0
3016,638,138,3
3016,96,190,0
3016,596,166,0
3016,518,190,0
3016,983,89,0
3016,844,460,0
3016,92,76,1
3016,6,118,0
3016,349,310,0
3016,611,200,0
3016,938,119,0
3016,110,198,0
3016,405,95,0
3016,872,95,0
3016,990,165,0
3016,546,106,0
3016,532,335,0
3016,425,302,0
3016,865,258,3
3016,91,126,0
3016,32,171,0
3016,60,92,0
3016,78,452,0
3016,716,140,0
3016,142,363,2
3016,463,95,0
3016,36,189,0
3016,876,138,0
3016,309,92,0
3016,771,469,0
3016,669,315,0
3016,951,85,0
3016,961,206,6
3016,720,458,0
3016,435,455,0
3016,770,329,0
3016,433,140,0
3016,267,169,0
3016,23,194,0
3016,691,87,0
3016,487,150,2
3016,981,108,0
3016,539,427,0
3016,744,166,0
3016,893,224,0
3016,153,326,0
3016,805,198,0
3016,332,326,0
3016,300,142,0
3016,559,293,0
3016,690,224,1
3016,922,335,0
3016,528,424,0
3016,772,320,0
3016,834,89,0
3016,761,142,0
3016,1,93,0
3016,908,472,0
3016,855,305,0
3016,43,72,14
3016,978,328,0
3016,497,250,2
3016,365,92,0
3016,793,164,0
3016,707,312,3
3016,900,230,0
3016,989,106,0
3016,99,198,0
3016,202,194,0
3016,329,234,0
3016,831,97,4
3016,616,194,0
3016,318,138,0
3016,826,177,5
3016,695,198,0
3016,829,198,0
3016,812,196,0
3016,952,92,0
3016,698,208,5
3016,422,472,0
3016,531,200,0
3016,407,310,0
3016,664,463,0
3016,335,88,0
3016,995,210,0
3016,251,161,0
3016,481,93,0
3016,766,458,0
3016,100,85,0
3016,959,206,1
3016,50,146,0
3016,572,226,0
3016,508,332,0
3016,243,95,0
3016,367,94,0
3016,547,198,0
3016,113,87,0
3016,556,171,0
3016,249,85,0
3017,495,373,4
3017,39,118,2
3017,2,99,0
3017,277,232,9
3017,747,190,6
3017,54,97,0
3017,606,261,1
3017,527,159,0
3017,120,157,2
3017,313,74,0
3017,870,77,0
3017,717,387,4
3017,561,68,5
3017,499,265,3
3017,186,139,0
3017,997,157,0
3017,822,202,5
3017,964,161,0
3017,936,161,3
3017,845,347,4
3017,126,106,3
3017,147,188,0
3017,427,272,3
3017,615,117,0
3017,97,247,8
3017,138,74,0
3017,689,95,0
3017,904,121,1
3017,800,100,0
3017,618,118,0
3017,600,68,0
3017,205,95,0
3017,102,361,4
3017,312,119,0
3017,235,162,4
3017,768,394,4
3017,20,77,0
3017,185,159,0
3017,246,387,4
3017,93,281,6
3017,384,193,5
3017,458,86,3
3017,261,154,3
3017,414,71,0
3017,67,216,18
3017,909,72,0
3017,149,192,0
3017,538,133,3
3017,411,100,0
3017,333,114,3
3017,276,75,0
3017,873,234,10
3017,398,70,2
3017,310,71,0
3017,798,380,3
3017,284,161,4
3017,525,144,2
3017,444,132,3
3017,31,118,3
3017,241,136,0
3017,322,89,4
3017,483,101,0
3017,154,353,4
3017,939,184,0
3017,729,365,4
3017,108,104,0
3017,791,119,3
3017,175,118,0
3017,297,378,4
3017,79,123,3
3017,619,133,0
3017,941,73,0
3017,388,136,0
3017,439,117,0
3017,886,173,2
3017,982,252,3
3017,393,161,4
3017,697,161,4
3017,7,101,0
3017,633,161,4
3017,575,95,23
3017,901,385,4
3017,413,280,8
3017,860,159,4
3017,888,232,18
3017,75,154,2
3017,737,157,15
3017,780,376,4
3017,733,160,2
3017,135,376,4
3017,721,74,0
3017,478,119,2
3017,233,162,0
3017,174,141,9
3017,847,91,10
3017,351,100,2
3017,164,157,4
3017,966,86,2
3017,378,137,0
3017,252,272,3
3017,500,73,2
3017,127,75,0
3017,789,82,0
3017,857,118,3
3017,828,125,3
3017,468,72,0
3017,285,98,0
3018,800,91,2
3018,768,241,28
3018,322,81,17
3018,454,88,14
3018,710,110,12
3018,277,210,43
3018,127,68,0
3018,444,82,37
3018,575,86,38
3018,427,154,29
3018,966,64,7
3018,154,260,24
3018,615,94,14
3018,439,106,12
3018,411,91,0
3018,499,162,18
3018,904,110,12
3018,147,170,22
3018,388,123,0
3018,398,63,9
3018,847,83,30
3018,185,144,12
3018,538,111,26
3018,780,230,27
3018,108,86,9
3018,384,163,23
3018,791,108,13
3018,689,86,0
3018,79,96,14
3018,261,97,15
3018,600,62,3
3018,673,156,24
3018,619,121,6
3018,860,144,16
3018,285,89,6
3018,901,253,25
3018,936,124,17
3018,857,92,18
3018,941,66,6
3018,836,135,30
3018,312,108,14
3018,798,267,23
3018,870,70,1
3018,39,107,13
3018,458,78,14
3018,500,65,30
3018,997,128,23
3018,246,246,25
3018,478,108,13
3018,174,128,36
3018,413,187,57
3018,126,96,13
3018,67,196,47
3018,149,174,19
3018,721,67,0
3018,313,67,3
3018,606,195,50
3018,717,246,24
3018,31,107,13
3018,789,74,5
3018,633,124,20
3018,747,148,25
3018,525,104,11
3018,733,91,12
3018,2,90,4
3018,258,153,27
3018,93,255,24
3018,241,123,0
3018,138,67,5
3018,414,64,11
3018,378,124,0
3018,561,62,13
3018,20,70,3
3018,276,68,0
3018,964,146,14
3018,982,148,21
3018,418,147,15
3018,468,65,0
3018,495,233,29
3018,822,141,31
3018,310,64,22
3018,618,107,12
3018,729,226,29
3018,265,283,23
3018,828,113,11
3018,527,144,14
3018,97,207,37
3018,235,147,16
3018,483,92,0
3018,7,92,6
3018,609,170,21
3018,873,212,37
3018,333,103,14
3018,135,221,33
3018,205,86,9
3018,697,146,16
3018,909,65,0
3018,393,146,18
3018,888,210,44
3018,886,125,9
3018,186,113,23
3018,102,198,38
3018,131,143,27
3018,175,107,11
3018,54,88,22
3019,97,238,12
3019,468,69,0
3019,261,148,4
3019,909,69,0
3019,127,72,0
3019,615,112,0
3019,997,151,3
3019,873,225,14
3019,941,70,0
3019,39,114,4
3019,780,361,6
3019,619,128,0
3019,982,242,4
3019,606,251,7
3019,284,155,6
3019,276,72,0
3019,427,262,4
3019,108,100,0
3019,102,283,7
3019,241,131,0
3019,575,91,25
3019,860,152,6
3019,333,109,5
3019,500,70,6
3019,633,155,6
3019,600,66,0
3019,135,361,6
3019,964,155,0
3019,527,152,0
3019,495,359,6
3019,235,156,6
3019,697,155,6
3019,147,181,0
3019,233,156,0
3019,322,86,5
3019,154,339,6
3019,525,110,2
3019,444,107,6
3019,138,71,0
3019,20,74,0
3019,901,370,6
3019,939,177,0
3019,384,186,8
3019,791,115,4
3019,378,132,0
3019,717,372,6
3019,149,185,0
3019,729,351,6
3019,478,115,4
3019,246,372,6
3019,870,74,0
3019,185,152,0
3019,297,363,6
3019,618,114,1
3019,936,155,5
3019,75,148,2
3019,313,71,0
3019,538,118,6
3019,414,68,0
3019,458,83,5
3019,483,98,0
3019,310,68,0
3019,126,102,4
3019,79,118,4
3019,7,98,0
3019,768,378,6
3019,561,66,5
3019,164,151,6
3019,499,255,4
3019,2,95,0
3019,186,134,0
3019,277,223,13
3019,886,167,2
3019,120,151,4
3019,413,269,12
3019,351,96,2
3019,888,223,22
3019,733,154,2
3019,312,114,0
3019,93,270,8
3019,845,334,6
3019,689,91,0
