queryId,avatar_name,avatar_id,language,city,date,mobile
3626,pcaewqkz,161028,greek,copenhagen,6,0
3627,kepforxy,161029,danish,paris,35,1
3628,jxgnbtal,161030,slovakian,copenhagen,5,0
3629,wgasoxdi,161031,estonian,rome,18,0
3630,sbuofpgr,161032,hungarian,amsterdam,2,1
3631,anwvmbyz,161033,slovakian,madrid,39,0
3632,rxzdqjvu,161034,finnish,amsterdam,16,1
3633,borcqzjl,161035,cypriot,vilnius,0,1
3634,jdvihywz,161036,austrian,sofia,0,1
3635,rftabped,161037,swedish,vienna,36,1
3636,unmcoxlw,161038,finnish,madrid,1,0
3637,unmcoxlw,161038,swedish,valletta,0,0
3638,unmcoxlw,161038,belgian,madrid,0,1
3639,dlyoergb,161039,dutch,amsterdam,20,0
3640,stumqhdg,161040,greek,sofia,15,1
3641,tplhsyjr,161041,slovakian,paris,20,1
3642,bomyeqzc,161042,greek,rome,15,1
3643,xzmwdtcn,161043,irish,vilnius,5,0
3644,jmvzdbqc,161044,austrian,madrid,34,1
3645,dypftlgh,161045,finnish,amsterdam,21,0
3646,jkhlvzwm,161046,lithuanian,madrid,0,0
3647,indbkarz,161047,czech,rome,6,1
3648,uoqfexmg,161048,lithuanian,paris,0,0
3649,xfsdwotu,161049,hungarian,rome,4,0
3650,fajoxrld,161050,luxembourgish,madrid,39,1
3651,wepfasij,161051,finnish,vilnius,4,0
3652,edakwihm,161052,finnish,vilnius,21,1
3653,zbpcruta,161053,slovakian,amsterdam,36,1
3654,zbpcruta,161053,luxembourgish,vilnius,0,0
3655,zbpcruta,161053,italian,madrid,0,1
3656,ghkmvpur,161054,finnish,copenhagen,1,0
3657,rvwxmlzn,161055,finnish,paris,4,0
3658,xgpetlsw,161056,polish,paris,5,0
3659,fitxroua,161057,spanish,paris,18,1
3660,xzsgionw,161058,croatian,paris,6,1
3661,fbukapnt,161059,bulgarian,madrid,19,0
3662,pmycjvez,161060,dutch,rome,0,1
3663,bgtywjqs,161061,hungarian,copenhagen,37,0
3664,hodujiqg,161062,irish,copenhagen,6,0
3665,byuwipnm,161063,austrian,paris,2,1
3666,gvuzotby,161064,polish,madrid,0,0
3667,yqtoaudw,161065,slovakian,madrid,3,0
3668,mwoxjare,161066,croatian,vienna,35,0
3669,eqksyoxr,161067,german,copenhagen,6,0
3670,bnwikeyg,161068,bulgarian,rome,0,1
3671,czpqratx,161069,hungarian,paris,2,0
3672,hgklmxre,161070,finnish,sofia,4,0
3673,kuocqhyi,161071,austrian,madrid,3,1
3674,ruybgfao,161072,maltese,amsterdam,18,1
3675,sohqilmv,161073,latvian,rome,20,0
3676,vyiscwhu,161074,swedish,amsterdam,38,1
3677,lpjqgfmc,161075,hungarian,amsterdam,34,1
3678,huzpnscy,161076,french,madrid,16,0
3679,djlgtayx,161077,hungarian,vilnius,16,1
3680,ubgqvxtw,161078,french,rome,5,1
3681,flikmozu,161079,belgian,vilnius,0,1
3682,xtimepwk,161080,german,paris,0,1
3683,nvelthoi,161081,french,copenhagen,3,1
3684,fawiylxt,161082,slovakian,amsterdam,16,0
3685,izgowqye,161083,hungarian,vilnius,37,1
3686,fcujmdeo,161084,cypriot,copenhagen,35,0
3687,iuqwoetm,161085,swedish,valletta,0,0
3688,cxlunovp,161086,portuguese,paris,1,1
3689,tpacdjyi,161087,french,paris,0,1
3690,etwmsaly,161088,slovakian,madrid,3,0
3691,ahdiopvz,161089,hungarian,madrid,17,1
3692,mvgbefyh,161090,maltese,rome,18,0
3693,mvgbefyh,161090,austrian,amsterdam,15,0
3694,nmuydilb,161091,dutch,amsterdam,15,1
3695,xckozruy,161092,irish,vilnius,17,1
3696,engvdayb,161093,slovakian,sofia,0,0
3697,rhogpefm,161094,bulgarian,rome,1,0
3698,rhogpefm,161094,lithuanian,paris,0,1
3699,pabsdxfw,161095,italian,paris,1,0
3700,bjvnklmy,161096,german,copenhagen,16,0
3701,cigfulse,161097,luxembourgish,madrid,15,1
3702,pcuoafjq,161098,hungarian,sofia,1,0
3703,uirtxqcv,161099,austrian,paris,37,0
3704,rmajvuln,161100,hungarian,madrid,21,1
3705,rmajvuln,161100,croatian,copenhagen,6,0
3706,rmajvuln,161100,finnish,vilnius,0,1
3707,icrnpfda,161101,cypriot,paris,0,0
3708,icrnpfda,161101,portuguese,copenhagen,0,1
3709,icrnpfda,161101,lithuanian,madrid,0,1
3710,ylrategw,161102,swedish,vilnius,19,0
3711,xnsfwkmo,161103,latvian,rome,0,0
3712,bvxahmlq,161104,austrian,paris,6,0
3713,elsiftbz,161105,estonian,paris,4,0
3714,shfdbkzp,161106,hungarian,copenhagen,16,0
3715,xicnyeof,161107,dutch,amsterdam,5,1
3716,xlrpsjib,161108,czech,rome,0,0
3717,gfavnhxb,161109,polish,rome,4,1
3718,drpblhno,161110,estonian,valletta,35,0
3719,oxmpkqgj,161111,irish,valletta,0,0
3720,svlwabpy,161112,danish,amsterdam,1,0
3721,khfwejaz,161113,lithuanian,madrid,6,1
3722,tsmofnah,161114,slovakian,sofia,0,0
3723,vxqijnpe,161115,czech,rome,19,0
3724,vxqijnpe,161115,cypriot,vienna,0,0
3725,rwzcatfk,161116,austrian,vilnius,19,1
