queryId,avatar_name,avatar_id,language,city,date,mobile
3526,mrexpdtf,159079,bulgarian,paris,21,0
3527,uqpbdoca,159080,finnish,amsterdam,0,1
3528,ijvhgudm,159081,slovene,sofia,1,1
3529,lpbrnwqc,159082,polish,valletta,0,0
3530,waucgzhp,159083,slovene,paris,34,0
3531,qucsfhxk,159084,czech,copenhagen,21,1
3532,iqxdvofj,159085,romanian,rome,0,1
3533,uehiqdvl,159086,danish,amsterdam,21,1
3534,nhuqmjfz,159087,portuguese,copenhagen,0,0
3535,skjfehgr,159088,hungarian,rome,1,0
3536,bjmkyrlp,159089,austrian,rome,0,0
3537,enaivchy,159090,estonian,madrid,37,0
3538,cswxmvgh,159091,austrian,paris,18,0
3539,qtgshjpi,159092,irish,vilnius,0,0
3540,qsxyhifu,159093,croatian,vilnius,37,1
3541,iewualvd,159094,maltese,copenhagen,18,0
3542,sbmhexol,159095,dutch,vilnius,0,1
3543,odivrwgq,159096,luxembourgish,vilnius,1,1
3544,ostumngp,159097,greek,rome,18,1
3545,lzxmqyot,159098,french,amsterdam,0,1
3546,znqskbap,159099,estonian,madrid,19,1
3547,dozgcevt,159100,hungarian,paris,5,1
3548,sqpznkwg,159101,german,valletta,4,0
3549,uevxpbmr,159102,italian,madrid,19,0
3550,jtnmisgp,159103,bulgarian,madrid,5,0
3551,sypmxjgo,159104,greek,amsterdam,0,0
3552,mfnvjexs,159105,czech,amsterdam,17,1
3553,kfiyozqm,159106,greek,amsterdam,17,0
3554,kozinjux,159107,romanian,valletta,0,0
3555,zsgawejh,159108,belgian,madrid,0,0
3556,eqgnzjdr,159109,austrian,sofia,2,1
3557,dslopnui,159110,slovene,rome,1,0
3558,eujiqzgx,159111,romanian,vienna,18,0
3559,dyncvmug,159112,finnish,paris,36,1
3560,cbhuevfj,159113,dutch,paris,4,0
3561,yeorpfxi,159114,latvian,rome,18,0
3562,aiqvetsz,159115,spanish,copenhagen,20,1
3563,bxmsugwy,159116,finnish,sofia,0,1
3564,hkqvmesy,159117,hungarian,vilnius,37,0
3565,ragcnlit,159118,bulgarian,sofia,4,1
3566,kyldoxtr,159119,luxembourgish,madrid,35,0
3567,pcmwyzjr,159120,austrian,paris,20,1
3568,awyuedog,159121,hungarian,paris,2,1
3569,wtefcnqb,159122,estonian,madrid,18,0
3570,weypkzsn,159123,belgian,madrid,17,0
3571,iupralwc,159124,slovakian,paris,2,0
3572,bqeypdgj,159125,romanian,paris,4,1
3573,lvyxwibe,159126,dutch,amsterdam,40,0
3574,hrisocwe,159127,irish,valletta,1,0
3575,nhcjbdal,159128,slovene,valletta,20,1
3576,zkxsfeym,159129,slovene,paris,36,1
3577,gxzqicbh,159130,austrian,vienna,5,1
3578,sjerbwdf,159131,luxembourgish,copenhagen,21,1
3579,oyzpvifu,159132,swedish,amsterdam,39,0
3580,oyzpvifu,159132,dutch,rome,6,0
3581,lwonpqys,159133,austrian,vienna,0,1
3582,rbgexmwa,159134,swedish,rome,0,0
3583,dspwqojg,159135,slovakian,rome,1,1
3584,jpyquelk,159136,portuguese,rome,0,1
3585,uicnxdpw,159137,hungarian,sofia,21,1
3586,wgmrvsdh,159138,croatian,copenhagen,3,0
3587,zauqwptj,159139,slovakian,madrid,16,1
3588,ebxknuth,159140,irish,sofia,0,1
3589,ebxknuth,159140,dutch,paris,0,0
3590,ebxknuth,159140,latvian,paris,0,0
3591,ebxknuth,159140,romanian,rome,0,1
3592,ymcuhali,159141,austrian,madrid,40,1
3593,brymqwpg,159142,portuguese,vilnius,6,0
3594,sazwrqin,159143,slovene,paris,0,1
3595,balgqhjn,159144,greek,vienna,18,0
3596,vwkuarpq,159145,dutch,rome,18,1
3597,bzxnrace,159146,french,amsterdam,6,0
3598,bzxnrace,159146,swedish,madrid,5,1
3599,bzxnrace,159146,italian,amsterdam,1,0
3600,iwanytjp,159147,greek,madrid,38,1
3601,sefychqr,159148,spanish,vilnius,1,0
3602,rlbatcks,159149,finnish,vilnius,0,0
3603,zfnuypar,159150,bulgarian,sofia,17,0
3604,emsbjziu,159151,spanish,paris,1,1
3605,rhkpimdf,159152,bulgarian,valletta,40,0
3606,zckrifbx,159153,swedish,paris,3,0
3607,bnzgrcpw,159154,greek,copenhagen,0,0
3608,jwaeungs,159155,romanian,vienna,15,0
3609,hxijkcmo,159156,maltese,vienna,18,0
3610,wbhzudla,159157,dutch,paris,18,1
3611,vonqyxfg,159158,italian,valletta,0,0
3612,kvnuyohb,159159,spanish,vilnius,5,0
3613,nhgeqxil,159160,romanian,rome,4,1
3614,klbyrvfw,159161,austrian,paris,20,1
3615,jwxgqvas,159162,belgian,madrid,0,0
3616,hpudbtor,159163,lithuanian,paris,4,1
3617,hlgamksn,159164,swedish,vilnius,36,0
3618,yqpiksfn,159165,hungarian,vienna,4,1
3619,igzvopmu,159166,slovakian,madrid,38,0
3620,wkiybcqm,159167,finnish,paris,16,1
3621,jwxdhnea,159168,swedish,valletta,36,1
3622,xqtgvphw,159169,maltese,paris,0,0
3623,xqtgvphw,159169,austrian,rome,0,0
3624,xqtgvphw,159169,croatian,valletta,0,0
3625,ucoidzre,159170,irish,madrid,5,0
