queryId,avatar_name,avatar_id,language,city,date,mobile
3426,yxmjscpd,158992,romanian,paris,36,1
3427,lapvshjf,158993,estonian,madrid,20,1
3428,smkpoetl,158994,finnish,amsterdam,35,0
3429,ugdmfbez,158995,estonian,vienna,15,0
3430,msgwpftb,158996,dutch,amsterdam,0,0
3431,rexfvtyw,158997,belgian,madrid,3,1
3432,wtemnkch,158998,slovakian,valletta,2,0
3433,scdljzow,158999,maltese,vienna,0,1
3434,lnpkymeq,159000,estonian,paris,37,1
3435,ncofyimp,159001,maltese,valletta,4,1
3436,pfcunlgz,159002,slovakian,amsterdam,15,1
3437,xazwsjbl,159003,cypriot,paris,3,0
3438,esbuhdyo,159004,slovakian,vilnius,38,0
3439,opkawylc,159005,croatian,sofia,2,0
3440,cibqyuak,159006,luxembourgish,amsterdam,0,1
3441,osekrpbt,159007,czech,rome,0,1
3442,uymwfvgk,159008,danish,vienna,4,0
3443,rfvcsobz,159009,german,sofia,0,0
3444,iqzvkcus,159010,cypriot,paris,1,1
3445,vmjbytfh,159011,italian,amsterdam,2,0
3446,wlyfdzrm,159012,austrian,rome,0,1
3447,zdpuwiae,159013,belgian,copenhagen,16,0
3448,yizmfhka,159014,danish,paris,6,0
3449,xwmvkybi,159015,hungarian,vilnius,2,0
3450,xwmvkybi,159015,romanian,vienna,0,1
3451,yethlmjr,159016,austrian,rome,0,1
3452,yethlmjr,159016,romanian,rome,0,0
3453,emilrtxf,159017,romanian,rome,0,0
3454,tbxkazwg,159018,slovakian,paris,19,0
3455,jhxfzmyl,159019,greek,paris,36,0
3456,xadfmbkr,159020,bulgarian,copenhagen,3,1
3457,kowbaqls,159021,polish,rome,0,1
3458,ezwmtynv,159022,maltese,vienna,0,1
3459,ygsejzcl,159023,belgian,vilnius,21,1
3460,wxorudsl,159024,dutch,valletta,6,1
3461,wxorudsl,159024,bulgarian,vienna,2,0
3462,wxorudsl,159024,croatian,amsterdam,0,1
3463,wxorudsl,159024,italian,sofia,0,1
3464,ifkyuevx,159025,croatian,copenhagen,18,0
3465,efusipwl,159026,hungarian,paris,5,0
3466,hocgkqmt,159027,austrian,amsterdam,0,0
3467,yikjnxmq,159028,croatian,paris,35,1
3468,yikjnxmq,159028,austrian,madrid,35,0
3469,yikjnxmq,159028,italian,paris,19,0
3470,otvpmzlj,159029,latvian,paris,17,0
3471,isqatlzm,159030,swedish,amsterdam,6,0
3472,wtbiqpre,159031,maltese,madrid,38,1
3473,jfxdyqbz,159032,bulgarian,valletta,3,0
3474,jfxdyqbz,159032,romanian,vienna,3,1
3475,kwgpdzne,159033,finnish,madrid,3,0
3476,kwgpdzne,159033,estonian,madrid,1,0
3477,kwgpdzne,159033,belgian,rome,0,0
3478,zbxjqwis,159034,slovakian,rome,19,1
3479,glwpmnda,159035,bulgarian,rome,17,0
3480,nysptzhr,159036,slovakian,rome,34,1
3481,dzslxcwg,159037,czech,amsterdam,0,0
3482,qawdrfmn,159038,austrian,vienna,4,0
3483,yixwvlkg,159039,maltese,copenhagen,0,0
3484,fpmhqksl,159040,dutch,vilnius,38,1
3485,idmftgse,159041,austrian,rome,6,0
3486,tifwzxvp,159042,austrian,amsterdam,40,1
3487,whqremyk,159043,lithuanian,vilnius,34,0
3488,ndjrpzut,159044,spanish,paris,4,1
3489,avckpuqw,159045,maltese,vienna,0,1
3490,nylhogbe,159046,danish,vilnius,34,0
3491,fipgjzay,159047,swedish,paris,4,1
3492,wzpikbam,159048,austrian,paris,19,0
3493,wagzbvso,159049,swedish,vilnius,18,1
3494,wczxyqlm,159050,danish,valletta,6,1
3495,phbfcjmu,159051,romanian,paris,1,1
3496,rqphsvuf,159052,german,amsterdam,3,1
3497,rqphsvuf,159052,greek,vienna,2,1
3498,vhrijgxn,159053,maltese,rome,40,0
3499,ezgavtwh,159054,romanian,rome,0,0
3500,ekduamov,159055,slovene,paris,1,0
3501,wpgkdjhv,159056,hungarian,vienna,2,1
3502,vmdsnxjc,159057,spanish,amsterdam,5,0
3503,bswhnctx,159058,estonian,vilnius,0,1
3504,cdxqpuva,159059,swedish,copenhagen,39,1
3505,zmfhgavn,159060,hungarian,paris,4,1
3506,poaczgeb,159061,estonian,madrid,4,1
3507,xdyqwarn,159062,romanian,copenhagen,18,0
3508,ltsqbcey,159063,finnish,valletta,1,1
3509,fwrqamns,159064,austrian,rome,1,0
3510,tqhncygf,159065,slovakian,amsterdam,1,0
3511,obwkgplc,159066,spanish,amsterdam,1,1
3512,rhysoqip,159067,dutch,paris,2,1
3513,bmohqkdn,159068,danish,rome,2,1
3514,zhdntoyp,159069,danish,rome,39,1
3515,kzlagjof,159070,finnish,rome,19,0
3516,uiwyaobd,159071,czech,copenhagen,0,1
3517,flutakse,159072,romanian,rome,2,0
3518,jmcpsuhx,159073,lithuanian,valletta,35,0
3519,tlbnhfdm,159074,swedish,vilnius,0,0
3520,mrdhnkyz,159075,slovene,paris,6,0
3521,zrtqlfwa,159076,austrian,vienna,17,0
3522,zrtqlfwa,159076,estonian,amsterdam,0,1
3523,dlwbkycx,159077,maltese,paris,38,0
3524,dlwbkycx,159077,danish,rome,17,1
3525,qeftlzya,159078,danish,vienna,2,0
