queryId,avatar_name,avatar_id,language,city,date,mobile
3726,hxvrytsm,161117,finnish,paris,5,1
3727,oxuqancf,161118,bulgarian,madrid,15,0
3728,wrocqhxb,161119,greek,vienna,6,0
3729,iqkwvbnr,161120,bulgarian,sofia,0,0
3730,ljkmoiux,161121,maltese,sofia,37,0
3731,rqslzwtu,161122,latvian,paris,16,1
3732,sqzrfltv,161123,hungarian,vienna,19,0
3733,nmirkvbf,161124,austrian,vilnius,17,0
3734,qcvotgsd,161125,czech,paris,2,0
3735,bmzhewcq,161126,croatian,paris,0,0
3736,yrwjzvsk,161127,romanian,copenhagen,0,1
3737,cvlinfdj,161128,hungarian,madrid,6,0
3738,ndagkowp,161129,croatian,amsterdam,4,0
3739,jlwxcfgs,161130,lithuanian,copenhagen,3,1
3740,bkumrwsa,161131,slovene,paris,20,1
3741,eniurdyq,161132,maltese,amsterdam,3,1
3742,csmkepgq,161133,hungarian,copenhagen,38,0
3743,wlqibonu,161134,german,vilnius,15,0
3744,dcuteozi,161135,estonian,paris,5,0
3745,ocjqtfxu,161136,romanian,amsterdam,15,1
3746,tivmnqua,161137,italian,rome,0,1
3747,wtmgiaus,161138,lithuanian,madrid,16,0
3748,wtmgiaus,161138,romanian,madrid,16,0
3749,zmquswkr,161139,estonian,sofia,38,0
3750,hqiorlca,161140,slovakian,rome,18,0
3751,hpynivmo,161141,slovakian,rome,6,0
3752,tgqmpkab,161142,czech,madrid,19,1
3753,bqpunilv,161143,slovene,vienna,0,0
3754,wkcyhagz,161144,slovakian,madrid,34,0
3755,cksegvox,161145,greek,vilnius,15,0
3756,relvuzsd,161146,slovakian,vienna,36,1
3757,ubqylmpk,161147,swedish,rome,4,0
3758,ipvxkgjf,161148,romanian,madrid,35,0
3759,ktqpjoya,161149,bulgarian,vilnius,6,0
3760,ktqpjoya,161149,hungarian,vienna,5,1
3761,ktqpjoya,161149,greek,madrid,0,1
3762,ktqpjoya,161149,romanian,sofia,0,1
3763,pryonivd,161150,maltese,madrid,0,1
3764,payfinsw,161151,finnish,vienna,21,0
3765,fzlwytdm,161152,danish,vilnius,1,0
3766,fzlwytdm,161152,slovene,amsterdam,1,0
3767,fzlwytdm,161152,czech,madrid,0,1
3768,tnrigzcu,161153,luxembourgish,paris,0,1
3769,xmbjhwde,161154,portuguese,copenhagen,5,1
3770,qdpikyun,161155,bulgarian,valletta,5,0
3771,npdirjfe,161156,finnish,madrid,37,1
3772,fvhjitzb,161157,slovakian,paris,36,1
3773,mzqheycv,161158,french,amsterdam,3,0
3774,sjwlrdvo,161159,cypriot,vienna,0,1
3775,svouaqfh,161160,finnish,rome,3,0
3776,ihojumtv,161161,portuguese,copenhagen,3,0
3777,njwldxfo,161162,polish,rome,0,0
3778,qsxebuak,161163,french,vilnius,0,0
3779,jugwrhld,161164,hungarian,madrid,17,0
