queryId,avatar_name,avatar_id,language,city,date,mobile
2400,bzxmurko,128717,german,paris,21,1
2401,krepvaqz,128718,greek,paris,35,1
2402,hnemjtdo,128719,hungarian,paris,1,0
2403,sgmklcde,128720,hungarian,paris,3,0
2404,bsiuqehk,128721,hungarian,paris,4,0
2405,pngaxsky,128722,hungarian,paris,15,1
2406,jxoypgwd,128723,hungarian,paris,17,0
2407,nbxgmjvk,128724,hungarian,paris,19,0
2408,rkahlunz,128725,hungarian,paris,21,1
2409,qwdxbmnp,128726,hungarian,paris,40,0
2410,dojtlvgq,128727,irish,paris,15,1
2411,bpxdfyce,128728,italian,paris,0,1
2412,kviqjerf,128729,italian,paris,17,0
2413,pyrhzscu,128730,italian,paris,37,1
2414,taxiynco,128731,latvian,paris,5,1
2415,lecrbmhj,128732,latvian,paris,20,0
2416,uszlxvcb,128733,latvian,paris,38,1
2417,tpncdkrw,128734,latvian,paris,39,0
2418,pigozwvr,128735,lithuanian,paris,2,1
2419,qepckwnv,128736,lithuanian,paris,3,1
2420,waqstdbg,128737,lithuanian,paris,19,0
2421,gwalvkni,128738,polish,paris,21,1
2422,pfzakqxl,128739,romanian,paris,5,1
2423,bzuhwfti,128740,romanian,paris,17,0
2424,aqnxscpi,128741,slovakian,paris,2,1
2425,dcyrwkxz,128742,slovakian,paris,3,1
2426,urhakxpq,128743,slovakian,paris,4,0
2427,olqryjga,128744,slovakian,paris,5,0
2428,nrfucqzv,128745,slovakian,paris,20,0
2429,shwmrban,128746,slovakian,paris,37,1
2430,agjncspe,128747,spanish,paris,0,0
2431,ivwczeqt,128748,swedish,paris,5,1
2432,bcjsuifk,128749,swedish,paris,35,1
2433,ztufldpx,128750,swedish,paris,36,0
2434,euswtplz,128751,swedish,paris,39,0
2435,ybakfupc,128752,austrian,rome,37,1
2436,scgrymtq,128753,belgian,rome,1,0
2437,pdxilgez,128754,belgian,rome,6,1
2438,eaifowmp,128755,bulgarian,rome,18,0
2439,zwxytmig,128756,bulgarian,rome,35,1
2440,pjkiqdha,128757,bulgarian,rome,37,1
2441,woyifejv,128758,cypriot,rome,3,1
2442,twspjely,128759,danish,rome,1,0
2443,jgvftiab,128760,danish,rome,15,1
2444,fxdyiwvo,128761,danish,rome,19,0
2445,yjcakedg,128762,estonian,rome,2,0
2446,cebsuizp,128763,estonian,rome,5,1
2447,zoqvaebm,128764,estonian,rome,21,0
2448,ywaohbft,128765,estonian,rome,39,0
2449,cmfsdhxj,128766,finnish,rome,0,1
2450,qbjsnlfc,128767,finnish,rome,1,1
2451,oxtpvsuy,128768,finnish,rome,5,1
2452,gywkbrnm,128769,finnish,rome,6,0
2453,bwjoftup,128770,finnish,rome,15,1
2454,qhtgmjkd,128771,french,rome,19,0
2455,iulgdbtv,128772,greek,rome,2,0
2456,rhxtgqje,128773,greek,rome,5,0
2457,dcbezvis,128774,greek,rome,6,0
2458,upoqtzaf,128775,greek,rome,17,1
2459,pkuwfgvc,128776,greek,rome,40,0
2460,xlysbpvm,128777,hungarian,rome,20,0
2461,duvpqlxg,128778,hungarian,rome,21,0
2462,hwkxncli,128779,hungarian,rome,35,1
2463,arjfzvun,128780,hungarian,rome,40,0
2464,snhzpcvo,128781,irish,rome,4,1
2465,hucnjdol,128782,irish,rome,5,1
2466,ghpyifsq,128783,italian,rome,5,1
2467,gntbhmke,128784,italian,rome,36,1
2468,vhpdzexq,128785,maltese,rome,1,1
2469,zsmevhut,128786,maltese,rome,15,1
2470,ihsxtrmu,128787,maltese,rome,21,0
2471,ldhxonsz,128788,maltese,rome,38,1
2472,ogcspjlk,128789,polish,rome,3,0
2473,ukatjhyc,128790,polish,rome,21,1
2474,qanhxyzt,128791,portuguese,rome,37,1
2475,agjrmfwb,128792,romanian,rome,1,0
2476,wjmqneyv,128793,romanian,rome,16,1
2477,fdbhyxqp,128794,romanian,rome,17,1
2478,txwksqar,128795,slovakian,rome,15,1
2479,rmvslqad,128796,slovakian,rome,19,0
2480,aqfewjxu,128797,slovakian,rome,34,0
