queryId,hotel_id,price,stock
2155,373,109,65
2155,218,193,104
2155,196,109,31
2155,960,260,146
2155,591,247,162
2155,588,176,84
2155,902,174,125
2155,880,117,60
2155,706,114,58
2155,557,116,66
2155,921,80,72
2155,891,109,31
2155,303,175,121
2155,157,256,142
2155,10,160,77
2155,585,79,35
2155,442,170,120
2155,410,110,58
2155,745,109,35
2155,969,80,39
2155,163,176,110
2155,945,148,93
2155,971,147,78
2155,625,184,106
2155,680,153,33
2155,603,248,146
2155,455,146,78
2155,806,260,151
2155,88,118,58
2155,762,157,74
2155,916,109,61
2155,493,159,72
2155,346,174,109
2155,628,159,82
2155,352,105,71
2155,140,107,62
2155,307,109,61
2155,685,259,147
2155,166,110,77
2155,752,246,160
2155,230,106,60
2155,103,190,107
2155,369,77,32
2155,211,156,80
2155,223,149,78
2155,193,146,70
2155,587,160,75
2155,878,105,92
2155,9,87,78
2155,101,265,152
2155,627,109,61
2155,604,113,60
2155,234,144,82
2155,510,272,154
2155,45,153,77
2155,52,157,74
2155,430,167,125
2155,657,170,120
2155,105,150,74
2155,660,162,70
2155,264,77,31
2155,581,154,35
2155,146,175,106
2155,34,77,32
2155,212,187,105
2155,417,147,89
2155,16,167,71
2155,111,110,59
2155,387,241,162
2155,750,110,31
2155,158,147,81
2155,658,160,78
2155,917,269,159
2155,783,91,30
2155,892,182,108
2155,715,150,76
2155,465,237,171
2155,567,75,29
2155,85,104,68
2155,450,173,116
2155,570,104,64
2155,82,110,64
2155,224,144,74
2155,475,102,68
2155,117,79,31
2155,925,103,63
2155,460,88,32
2155,743,149,72
2155,594,245,187
2155,933,159,80
2155,630,151,89
2155,86,110,118
2155,366,81,63
2155,760,171,115
2155,821,109,64
2155,429,241,162
2155,807,258,153
2155,778,112,63
2155,311,108,39
2155,22,164,70
2155,777,148,88
2155,967,77,84
2155,724,246,146
2155,676,72,32
2155,317,169,113
2155,375,107,62
2155,835,108,74
2155,326,248,156
2155,441,184,105
2155,256,81,33
2155,918,259,148
2155,517,111,74
2155,172,123,56
2155,529,241,160
2155,12,80,30
2155,253,259,144
2155,505,105,66
2155,779,181,112
2155,77,258,152
2155,809,247,150
2155,271,81,31
2155,515,260,154
2155,214,180,107
2155,548,241,182
2155,269,157,82
