queryId,hotel_id,price,stock
2400,948,197,41
2400,903,91,14
2400,338,200,41
2400,421,137,20
2400,66,156,26
2400,192,121,8
2400,115,109,41
2400,17,83,15
2400,645,164,14
2400,700,181,97
2400,331,93,21
2400,612,189,36
2400,790,289,47
2400,602,110,13
2400,582,208,35
2400,863,267,47
2400,705,146,18
2400,238,162,14
2400,121,83,14
2400,946,206,34
2400,584,306,44
2400,823,191,31
2400,447,124,18
2400,595,171,22
2400,397,294,33
2400,342,117,12
2400,299,117,0
2400,290,174,22
2400,526,282,54
2400,571,279,50
2400,216,205,38
2400,573,304,60
2400,580,144,17
2400,767,178,24
2400,165,164,34
2400,825,171,24
2400,599,105,43
2400,808,292,38
2400,274,195,21
2400,357,164,25
2400,412,271,114
2400,132,263,73
2400,477,86,26
2400,634,89,3
2400,69,257,116
2400,882,217,29
2400,785,206,21
2400,467,260,83
2400,301,121,18
2400,576,223,29
2400,560,156,34
2400,62,85,10
2400,95,301,45
2400,998,229,29
2400,564,94,0
2400,492,119,7
2400,629,89,13
2400,314,119,12
2400,842,339,32
2400,150,198,36
2400,708,164,28
2400,803,301,43
2400,841,89,18
2400,748,179,59
2400,41,128,17
2400,327,231,31
2400,56,203,38
2400,910,85,17
2400,736,188,36
2400,254,168,22
2400,884,195,31
2400,323,286,58
2400,419,113,26
2400,436,252,106
2400,647,130,17
2400,484,130,17
2400,735,119,18
2400,858,201,27
2400,663,158,28
2400,734,133,18
2400,27,256,74
2400,14,153,33
2400,133,161,0
2400,558,93,8
2400,614,89,3
2400,889,168,26
2400,24,249,65
2400,305,169,22
2400,123,119,18
2400,942,200,36
2400,980,116,19
2400,306,200,38
2400,176,87,0
2400,722,197,20
2400,640,183,22
2400,159,209,34
2400,339,241,29
2400,963,119,25
2400,577,191,20
2400,756,203,36
2400,795,169,0
2400,227,86,13
2400,509,91,0
2400,259,140,16
2400,21,87,12
2400,937,212,29
2400,49,164,30
2400,656,119,19
2400,94,255,101
2400,182,162,30
2400,851,87,23
2400,972,102,8
2400,741,179,23
2400,742,264,53
2400,986,205,30
2400,308,197,34
