queryId,avatar_name,avatar_id,language,city,date,mobile
2581,ijodmpqx,128898,bulgarian,valletta,20,1
2582,tnjgyvcz,128899,bulgarian,valletta,34,1
2583,ewultjyx,128900,bulgarian,valletta,35,0
2584,yjurxzmo,128901,croatian,valletta,21,0
2585,gbpwqtjs,128902,cypriot,valletta,5,0
2586,ywafptjd,128903,cypriot,valletta,6,0
2587,antjolwx,128904,czech,valletta,2,1
2588,xdmrzlgj,128905,czech,valletta,38,0
2589,xzmuprsc,128906,danish,valletta,4,1
2590,ghwsfalk,128907,danish,valletta,6,0
2591,irocjuse,128908,danish,valletta,35,0
2592,pvxgmkys,128909,danish,valletta,38,0
2593,byknprio,128910,dutch,valletta,36,1
2594,jicrlxqy,128911,estonian,valletta,2,0
2595,atqjnzkg,128912,estonian,valletta,15,1
2596,pkvsjcfg,128913,finnish,valletta,1,0
2597,niqxdavb,128914,finnish,valletta,3,0
2598,acyrhgif,128915,finnish,valletta,6,1
2599,rmpfqjxs,128916,finnish,valletta,16,0
2600,bqgfjmcl,128917,finnish,valletta,20,1
2601,yrgpmxwf,128918,finnish,valletta,34,1
2602,dtxgvujs,128919,finnish,valletta,38,0
2603,tfayekbq,128920,finnish,valletta,39,0
2604,hjpozbfk,128921,german,valletta,0,0
2605,xjdfearu,128922,german,valletta,6,1
2606,rkameghw,128923,german,valletta,39,0
2607,qdsvptax,128924,hungarian,valletta,3,1
2608,gfmozjit,128925,hungarian,valletta,5,1
2609,gcmriend,128926,hungarian,valletta,18,1
2610,scivwedj,128927,hungarian,valletta,21,0
2611,gfzhwjom,128928,hungarian,valletta,37,1
2612,kysfolbd,128929,italian,valletta,34,1
2613,unmyoqsw,128930,lithuanian,valletta,17,0
2614,kjvhutws,128931,maltese,valletta,1,1
2615,gkzfbsud,128932,maltese,valletta,3,1
2616,hvqecrfw,128933,maltese,valletta,15,1
2617,djnhsrxm,128934,maltese,valletta,16,0
2618,jklpwqhz,128935,maltese,valletta,38,0
2619,zmpokcjb,128936,portuguese,valletta,4,0
2620,vgidmjey,128937,portuguese,valletta,35,0
2621,ibqvmazu,128938,romanian,valletta,1,1
2622,owkvzdel,128939,romanian,valletta,6,0
2623,hxkjizlc,128940,romanian,valletta,17,0
2624,huqmfwvs,128941,romanian,valletta,19,1
2625,nydzrgau,128942,slovakian,valletta,17,0
2626,gxuwncat,128943,slovakian,valletta,36,1
2627,zawkjhcg,128944,slovakian,valletta,38,0
2628,wdpuhsjx,128945,slovakian,valletta,39,0
2629,kcozihwp,128946,slovene,valletta,3,0
2630,wlvaxskh,128947,slovene,valletta,5,1
2631,xwhpqzjs,128948,spanish,valletta,1,0
2632,botwavfm,128949,spanish,valletta,19,1
2633,agjiusvf,128950,spanish,valletta,37,1
2634,ojlahwiv,128951,swedish,valletta,5,0
2635,jgpzwmxl,128952,swedish,valletta,19,1
2636,ivdumjpg,128953,swedish,valletta,35,0
2637,chgabsrf,128954,swedish,valletta,37,1
2638,yxhalqbt,128955,austrian,vienna,16,1
2639,lcqvubfw,128956,austrian,vienna,17,1
2640,ewmihacn,128957,austrian,vienna,18,0
2641,onvwxydp,128958,belgian,vienna,19,1
2642,mazrklgp,128959,bulgarian,vienna,0,0
2643,yzvpfqdm,128960,bulgarian,vienna,6,0
2644,fltdwyix,128961,bulgarian,vienna,19,1
2645,sifrywlz,128962,bulgarian,vienna,20,1
2646,wxlmrgna,128963,croatian,vienna,4,0
2647,icywpxeb,128964,croatian,vienna,18,0
2648,btlwuydv,128965,croatian,vienna,39,0
2649,vueamgwn,128966,cypriot,vienna,5,0
2650,mpnhliyz,128967,cypriot,vienna,6,0
2651,pjfbwvud,128968,czech,vienna,2,1
2652,wvmgyjka,128969,czech,vienna,16,1
2653,pbndkmhw,128970,czech,vienna,17,1
2654,poivyrjl,128971,danish,vienna,5,0
2655,zeaugmbn,128972,danish,vienna,6,0
2656,xkmfowbu,128973,danish,vienna,15,0
2657,ipqnhkuc,128974,danish,vienna,19,1
2658,eonfphda,128975,danish,vienna,35,1
2659,ldqsbxni,128976,dutch,vienna,17,1
2660,sxvtajhe,128977,dutch,vienna,20,1
2661,zoxqpbfh,128978,estonian,vienna,16,1
2662,ydnvxcui,128979,estonian,vienna,17,1
2663,zecwjdui,128980,estonian,vienna,38,1
2664,wxuhemtq,128981,estonian,vienna,40,1
2665,vzutnokg,128982,finnish,vienna,6,1
2666,ghbdxocv,128983,finnish,vienna,20,1
2667,gnorjska,128984,finnish,vienna,38,1
2668,fyupbcnm,128985,french,vienna,1,0
2669,celhibqj,128986,german,vienna,0,1
2670,atuhzmnq,128987,greek,vienna,16,1
2671,vjmuapes,128988,greek,vienna,34,1
2672,xhdvqnro,128989,hungarian,vienna,17,1
2673,blmwzqos,128990,hungarian,vienna,18,0
2674,fjkumvbi,128991,hungarian,vienna,21,0
2675,xzbyglaf,128992,hungarian,vienna,36,0
2676,htvukmqd,128993,hungarian,vienna,39,0
2677,ufvmwbia,128994,irish,vienna,1,0
2678,zvnqgkmp,128995,irish,vienna,4,1
2679,ubmgywfz,128996,irish,vienna,6,0
2680,xfpvrzmo,128997,irish,vienna,35,0
