queryId,avatar_name,avatar_id,language,city,date,mobile
4281,ceagtbwy,202869,hungarian,vienna,3,0
4282,hpzbkoqv,202871,danish,copenhagen,37,0
4283,hpzbkoqv,202871,danish,copenhagen,16,0
4284,hpzbkoqv,202871,danish,copenhagen,3,0
4285,omvpszql,202873,belgian,vienna,2,1
4286,mfnecqjx,202874,croatian,rome,37,0
4287,iwmgzkvx,202875,austrian,madrid,37,0
4288,ortplbdk,202876,slovakian,madrid,18,0
4289,eoctruis,202877,finnish,madrid,21,1
4290,paoxdubn,202879,luxembourgish,madrid,37,0
4291,paoxdubn,202879,luxembourgish,madrid,4,0
4292,wroulgda,202881,austrian,vienna,39,0
4293,jsimlqzx,202882,hungarian,madrid,35,0
4294,jsimlqzx,202882,hungarian,madrid,34,0
4295,glhejrwu,202883,slovene,amsterdam,38,1
4296,glhejrwu,202883,slovene,amsterdam,0,1
4297,xsarwfjv,202888,austrian,amsterdam,17,1
4298,pzwsurjn,202890,danish,paris,21,1
4299,pzwsurjn,202890,danish,paris,19,1
4300,pzwsurjn,202890,danish,paris,17,1
4301,pzwsurjn,202890,danish,paris,6,1
4302,qvtnxywj,202891,finnish,amsterdam,20,0
4303,wcdajomp,202895,polish,sofia,38,0
4304,rtyguxln,202896,finnish,vienna,21,1
4305,smxypkeo,202898,austrian,madrid,37,1
4306,qvmoshtf,202899,hungarian,vilnius,15,0
4307,bagqehwl,202903,swedish,amsterdam,35,1
4308,bagqehwl,202903,swedish,amsterdam,34,1
4309,gabzfswr,202904,slovakian,rome,3,1
4310,diweqofc,202905,finnish,rome,5,0
4311,uaoznvpl,202906,slovakian,paris,36,0
4312,zrcsfljp,202907,estonian,amsterdam,16,0
4313,qdaniyrk,202910,slovakian,vilnius,15,0
4314,ionxveub,202911,czech,valletta,39,0
4315,ionxveub,202911,czech,valletta,15,0
4316,ionxveub,202911,czech,valletta,2,0
4317,gdlyvcpe,202913,maltese,vilnius,39,1
4318,gdlyvcpe,202913,maltese,vilnius,36,1
4319,mcoviyrg,202914,czech,amsterdam,19,1
4320,mcoviyrg,202914,czech,amsterdam,15,1
4321,acnkzvgm,202915,czech,vilnius,21,0
4322,bnshzdrj,202917,slovakian,copenhagen,3,1
4323,mcftqpdl,202918,cypriot,madrid,39,1
4324,mqupvntd,202919,hungarian,valletta,36,1
4325,uwxarfnh,202920,spanish,paris,21,1
4326,uwxarfnh,202920,spanish,paris,19,1
4327,pyutjzge,202921,polish,paris,40,0
4328,qofxadnw,202922,luxembourgish,paris,4,0
4329,wmnhysze,202923,hungarian,vilnius,17,1
4330,zgiwnvqs,202924,austrian,madrid,36,0
4331,wroqcate,202925,danish,amsterdam,37,1
4332,quzwkdgj,202926,italian,madrid,36,0
4333,quzwkdgj,202926,italian,madrid,35,0
4334,quzwkdgj,202926,italian,madrid,3,0
4335,montbpij,202928,luxembourgish,paris,36,1
4336,typhecso,202929,french,valletta,36,1
4337,typhecso,202929,french,valletta,4,1
4338,typhecso,202929,french,valletta,3,1
4339,uesckyfo,202930,spanish,vilnius,36,1
4340,uesckyfo,202930,spanish,vilnius,5,1
4341,psmjtazq,202931,irish,copenhagen,39,1
4342,psmjtazq,202931,irish,copenhagen,2,1
4343,lrwgipsv,202932,bulgarian,sofia,37,0
4344,axjorhuy,202933,bulgarian,copenhagen,40,0
4345,axjorhuy,202933,bulgarian,copenhagen,19,0
4346,zpuhmyna,202937,finnish,amsterdam,39,1
4347,tesbmjiz,202939,slovakian,sofia,15,0
4348,gfmbxzdt,202941,romanian,rome,37,1
4349,yhaflpjx,202944,romanian,paris,38,1
4350,kdevcfib,202945,swedish,vilnius,16,1
4351,luyxmpha,202946,belgian,paris,18,1
4352,luyxmpha,202946,belgian,paris,16,1
4353,tzdoyclj,202948,slovakian,vienna,15,1
4354,jsptiwek,202950,bulgarian,paris,39,1
4355,pfktgudc,202951,dutch,vienna,16,0
4356,pfktgudc,202951,dutch,vienna,15,0
4357,enxmquhg,202952,romanian,sofia,21,1
4358,pvqlkiow,202954,slovene,rome,4,0
4359,oclnfjhk,202956,spanish,amsterdam,38,1
4360,fodkilre,202957,maltese,sofia,38,0
4361,sqlguzcw,202958,hungarian,valletta,35,1
4362,joxkthze,202959,french,madrid,40,1
4363,wnuoblrs,202963,romanian,vienna,2,0
4364,zfhxyiqt,202964,swedish,vienna,15,0
4365,tfjisvyg,202967,austrian,paris,39,1
4366,tfjisvyg,202967,austrian,paris,34,1
4367,oaemtjki,202968,hungarian,madrid,38,0
4368,sbregyzt,202970,bulgarian,valletta,19,1
4369,sbregyzt,202970,bulgarian,valletta,6,1
