queryId,hotel_id,price,stock
4081,511,159,122
4081,456,145,78
4081,268,108,66
4081,168,250,156
4081,920,105,64
4081,675,106,32
4081,64,85,62
4081,11,168,120
4081,672,173,106
4081,33,140,76
4081,255,171,104
4081,37,171,117
4081,428,105,78
4081,315,255,155
4081,354,96,35
4081,979,144,82
4081,693,244,171
4081,661,102,63
4081,890,81,32
4081,682,147,30
4081,810,104,67
4081,368,78,33
4081,801,178,111
4081,173,110,62
4081,57,157,83
4081,343,79,36
4081,919,77,32
4081,652,105,62
4081,219,163,106
4081,8,105,60
4081,662,171,108
4081,220,73,70
4081,565,267,149
4081,730,172,122
4081,846,168,107
4081,535,146,84
4081,195,145,34
4081,266,80,33
4081,403,276,147
4081,524,180,112
4081,784,113,58
4081,530,103,34
4081,931,176,112
4081,184,263,148
4081,35,82,35
4081,635,101,67
4081,63,151,83
4081,70,171,111
4081,116,103,31
4081,457,145,32
4081,98,147,86
4081,179,114,66
4081,666,80,68
4081,236,84,28
4081,839,172,110
4081,438,109,29
4081,755,78,33
4081,426,102,63
4081,226,105,64
4081,382,145,74
4081,996,102,67
4081,128,178,107
4081,692,244,175
4081,848,171,126
4081,928,82,36
4081,171,75,58
4081,549,104,34
4081,245,137,37
4081,704,109,31
4081,26,165,103
4081,210,104,59
4081,610,78,33
4081,613,163,104
4081,462,82,32
4081,875,111,30
4081,372,97,60
4081,87,167,125
4081,927,173,111
4081,713,171,103
4081,626,111,62
4081,877,82,32
4081,940,150,72
4081,924,141,80
4081,646,111,63
4081,275,108,61
4081,336,115,64
4081,152,165,129
4081,239,274,150
4081,775,83,31
4081,167,81,30
4081,263,108,70
4081,833,153,74
4081,943,188,111
4081,977,119,58
4081,699,115,59
4081,15,255,168
4081,250,241,155
4081,753,149,90
4082,783,107,7
4082,743,179,27
4082,515,299,38
4082,891,111,9
4082,307,116,19
4082,12,84,9
4082,269,163,21
4082,230,118,19
4082,326,275,53
4082,777,165,25
4082,625,203,38
4082,925,109,17
4082,779,201,41
4082,916,116,25
4082,311,110,25
4082,88,141,16
4082,581,160,16
4082,627,114,0
4082,253,275,55
4082,880,129,17
4082,806,288,54
4082,256,84,9
4082,507,136,17
4082,567,98,8
4082,366,84,14
4082,630,165,21
4082,224,153,39
4082,157,296,40
4082,77,274,50
4082,587,163,15
4082,778,117,4
4082,430,170,64
4082,971,170,22
4082,16,191,17
4082,82,117,21
4082,917,287,49
4082,34,84,10
4082,352,107,44
4082,52,168,22
4082,967,84,30
4082,505,112,19
4082,450,184,58
4082,475,114,22
4082,83,175,20
4082,517,124,28
4082,685,297,42
4082,680,162,10
4082,548,246,67
4082,103,194,50
4082,933,162,22
4082,387,268,46
4082,604,119,17
4082,628,162,38
4082,429,268,54
4082,603,286,43
4082,45,175,22
4082,234,168,22
4082,878,117,31
4082,10,163,24
4082,745,111,19
4082,375,114,19
4082,918,319,47
4082,835,110,46
4082,892,202,22
4082,960,288,46
4082,193,159,23
4082,460,89,0
4082,264,85,7
4082,867,153,24
4082,510,277,63
4082,196,118,5
4082,271,88,2
4082,679,162,22
4082,557,120,0
4082,752,274,47
4082,807,284,41
4082,283,109,21
4082,585,81,22
4082,482,86,7
4082,101,292,36
4082,788,117,11
4082,465,264,54
4082,588,187,0
4082,214,199,31
4082,117,81,13
4082,218,205,29
4082,146,188,38
4082,969,82,16
4082,442,173,38
4082,760,191,29
4082,172,136,17
4082,657,173,38
4082,105,168,22
4082,809,274,49
4082,417,170,26
4082,163,188,44
4082,346,194,38
4082,9,91,15
4082,706,136,15
4082,676,77,8
4082,111,132,14
4082,373,121,20
4082,303,203,29
4082,211,159,20
4082,223,162,12
4082,750,121,11
4082,674,129,26
4082,660,172,20
4082,921,98,20
4082,594,249,84
4082,212,214,28
4082,86,120,15
4082,570,116,19
4082,945,159,32
4082,821,116,22
4082,724,296,40
4082,493,175,20
4082,317,195,32
4082,762,188,21
4082,166,122,22
4082,902,178,43
4082,158,150,28
4082,85,116,17
4082,369,81,0
4083,764,59,37
4083,109,80,89
4083,262,76,88
4083,862,59,72
4083,270,90,118
4083,470,60,72
4083,459,79,94
4083,107,43,38
4083,542,62,69
4083,143,57,75
4083,201,77,86
4083,190,44,36
4083,608,82,82
4083,554,43,92
4083,574,58,38
4083,923,43,72
4083,814,125,178
4083,578,93,122
4083,883,100,118
4083,968,97,121
4083,416,81,90
4083,203,90,125
4083,544,59,37
4083,287,130,179
4083,44,42,34
4083,590,76,99
4083,302,58,94
4083,383,41,94
4083,337,79,95
4083,208,62,36
4083,637,59,39
4083,653,89,123
4083,597,137,174
4083,601,55,70
4083,649,129,194
4083,665,57,65
4083,13,55,39
4083,137,42,38
4083,353,42,40
4083,4,42,36
4083,871,78,93
4083,145,77,99
4083,815,135,177
4083,25,120,178
4083,141,84,88
4083,802,77,78
4083,553,90,40
4083,304,86,125
4083,899,79,86
4083,272,45,37
4083,984,58,40
4083,472,43,127
4083,181,78,102
4084,549,98,46
4084,167,74,44
4084,919,71,44
4084,26,159,151
4084,87,160,161
4084,336,106,82
4084,801,164,146
4084,511,153,157
4084,810,100,90
4084,220,70,92
4084,8,101,89
4084,168,231,216
4084,128,164,151
4084,33,129,113
4084,152,159,163
4084,672,159,153
4084,924,130,107
4084,343,76,45
4084,693,235,214
4084,713,164,150
4084,382,140,108
4084,37,164,155
4084,931,169,151
4084,63,139,106
4084,372,93,85
4084,943,173,146
4084,646,100,84
4084,977,105,84
4084,275,104,86
4084,682,132,43
4084,920,96,85
4084,928,79,45
4084,226,99,87
4084,927,159,152
4084,877,77,43
4084,661,98,87
4084,635,97,92
4084,428,101,92
4084,239,242,215
4084,236,73,41
4084,875,98,43
4084,70,164,160
4084,784,98,86
4084,996,98,92
4084,456,134,112
4084,610,72,44
4084,98,142,109
4084,179,110,85
4084,704,100,44
4084,15,245,214
4084,775,74,42
4084,755,75,44
4084,116,99,46
4084,266,76,43
4084,730,165,157
4084,195,136,44
4084,171,66,84
4084,626,103,88
4084,979,139,110
4084,245,132,47
4084,613,157,151
4084,565,247,217
4084,462,77,43
4084,255,164,153
4084,35,76,44
4084,268,100,90
4084,846,161,153
4084,250,221,215
4084,675,98,43
4084,184,232,213
4084,530,97,46
4084,652,97,90
4084,315,245,214
4084,666,75,90
4084,57,145,110
4084,210,95,83
4084,753,143,112
4084,64,79,87
4084,890,74,42
4084,263,104,90
4084,662,157,153
4084,535,135,112
4084,839,165,156
4084,11,161,160
4084,403,244,211
4084,173,102,87
4084,833,141,104
4084,368,68,45
4084,438,100,42
4084,692,235,229
4084,699,101,84
4084,457,136,42
4084,848,164,160
4084,524,165,158
4084,940,138,102
4084,219,157,148
4084,426,98,88
4084,354,92,45
4085,11,161,134
4085,675,102,36
4085,511,153,136
4085,245,132,41
4085,382,140,89
4085,210,100,68
4085,530,99,39
4085,255,165,122
4085,219,157,122
4085,920,101,72
4085,26,159,123
4085,704,105,36
4085,652,97,72
4085,919,75,36
4085,928,79,39
4085,693,235,187
4085,833,147,86
4085,848,165,139
4085,924,136,91
4085,315,245,176
4085,890,78,36
4085,220,70,79
4085,37,165,130
4085,168,241,180
4085,33,135,88
4085,846,161,125
4085,801,172,122
4085,549,100,39
4085,462,79,37
4085,524,174,128
4085,565,247,177
4085,775,80,35
4085,263,104,77
4085,87,160,139
4085,268,104,73
4085,195,139,38
4085,368,75,37
4085,662,165,126
4085,699,110,68
4085,810,100,77
4085,128,172,123
4085,753,143,98
4085,70,165,130
4085,839,166,128
4085,116,99,37
4085,755,76,38
