queryId,hotel_id,price,stock
4281,565,288,9
4281,675,98,8
4281,236,77,2
4281,171,84,1
4281,755,77,0
4281,666,79,0
4281,15,306,3
4281,336,123,0
4281,403,406,2
4281,226,104,0
4281,977,110,6
4281,98,145,0
4281,128,275,2
4281,167,77,0
4281,68,166,6
4281,530,97,3
4281,343,78,1
4281,713,275,1
4281,943,222,4
4281,662,275,2
4281,428,123,0
4281,703,159,3
4281,848,287,2
4281,70,172,7
4281,613,261,2
4281,63,142,0
4281,292,203,2
4281,462,78,0
4281,315,286,6
4281,372,118,2
4281,173,107,0
4281,8,132,4
4281,846,282,2
4281,184,374,3
4281,652,131,2
4281,524,289,2
4281,877,79,0
4281,33,165,0
4281,37,208,2
4281,924,166,1
4281,920,101,0
4281,245,132,3
4281,457,142,0
4281,661,120,1
4281,693,245,22
4281,87,216,2
4281,195,139,0
4281,266,76,0
4281,979,169,3
4281,535,141,0
4281,275,121,0
4281,672,277,1
4281,35,80,0
4281,57,145,0
4281,646,103,0
4281,931,282,2
4281,250,404,3
4281,940,167,0
4281,875,103,0
4281,692,357,3
4281,839,166,7
4281,610,72,7
4281,368,73,0
4281,231,144,0
4281,753,147,0
4281,801,272,2
4281,354,88,5
4281,919,73,0
4281,635,161,1
4281,64,79,0
4281,116,121,0
4281,219,255,2
4281,775,76,0
4281,179,108,0
4281,278,108,0
4281,382,171,2
4281,626,171,1
4281,210,121,4
4281,833,141,0
4281,152,214,4
4281,438,105,0
4281,220,85,2
4281,682,138,0
4281,446,104,0
4281,927,257,2
4281,239,404,3
4281,494,201,1
4281,255,186,4
4281,11,198,4
4281,426,163,1
4281,784,105,0
4281,962,138,0
4281,704,105,0
4281,996,120,2
4281,549,103,0
4281,928,80,0
4281,168,372,3
4281,890,76,0
4281,810,174,1
4281,730,203,2
4281,511,216,4
4281,268,121,0
4282,541,126,72
4282,930,120,94
4282,401,163,91
4282,812,181,83
4282,332,212,123
4282,518,119,72
4282,36,191,79
4282,757,126,70
4282,365,98,36
4282,990,168,94
4282,291,199,131
4282,793,163,37
4282,348,165,101
4282,844,275,183
4282,869,286,167
4282,547,169,92
4282,624,212,124
4282,50,124,72
4282,772,273,163
4282,664,289,165
4282,978,304,180
4282,556,186,90
4282,989,94,36
4282,433,119,76
4282,335,93,72
4282,280,124,84
4282,826,199,134
4282,329,208,122
4282,893,199,124
4282,391,180,87
4282,350,301,173
4282,90,167,96
4282,922,217,117
4282,58,197,123
4282,91,125,36
4282,818,184,90
4282,531,177,92
4282,855,196,137
4282,506,124,38
4282,546,89,72
4282,655,273,182
4282,865,281,182
4282,1,97,70
4282,958,217,121
4282,898,88,40
4282,514,272,200
4282,691,86,78
4282,405,101,37
4282,711,126,70
4282,367,95,37
4282,100,92,36
4282,349,212,119
4282,6,123,75
4282,532,208,122
4282,318,128,66
4282,690,210,127
4282,309,98,75
