queryId,avatar_name,avatar_id,language,city,date,mobile
3831,hkflvitp,202400,maltese,valletta,17,0
3832,ltcirxdw,202401,romanian,vienna,5,1
3833,qrscdefk,202402,french,amsterdam,21,0
3834,mwscjvda,202403,french,paris,4,1
3835,wyrgakom,202404,swedish,vilnius,4,0
3836,telwxfgd,202405,dutch,sofia,0,1
3837,rbgdlcqv,202406,spanish,vilnius,0,1
3838,magjbniz,202407,lithuanian,rome,0,0
3839,kzfbicxv,202408,danish,madrid,15,0
3840,lisjyhgv,202409,romanian,vilnius,5,0
3841,rcegztsq,202410,hungarian,vilnius,6,1
3842,authpolj,202411,slovakian,vilnius,17,0
3843,lwqgufyt,202412,croatian,amsterdam,2,0
3844,xpgzwshy,202413,slovene,vienna,40,1
3845,vuohlpjd,202414,luxembourgish,rome,6,0
3846,inzvhald,202415,french,vilnius,1,0
3847,rnpumhwf,202416,croatian,madrid,0,0
3848,rbzifhtg,202417,estonian,valletta,0,0
3849,coyvxhwz,202418,bulgarian,madrid,6,0
3850,gupzrost,202419,maltese,amsterdam,36,1
3851,ixqyvtue,202420,italian,copenhagen,6,0
3852,tzonjfwq,202421,slovakian,madrid,38,1
3853,duhcqksz,202422,romanian,rome,18,0
3854,jbsrktqg,202423,slovakian,paris,1,0
3855,lxkmzynu,202424,croatian,valletta,18,1
3856,iqtfzbmy,202425,hungarian,vienna,38,0
3857,ygonjqlm,202426,slovene,vilnius,0,1
3858,pwvygeqs,202427,irish,vienna,0,1
3859,ridfcwyo,202428,croatian,madrid,6,1
3860,xoaivksc,202429,slovakian,amsterdam,4,1
3861,lbnymzoh,202430,slovakian,copenhagen,17,0
3862,saqpvfrk,202431,romanian,vilnius,3,0
3863,hqvxywna,202432,croatian,amsterdam,1,0
3864,evlwixtd,202433,irish,vienna,18,0
3865,tibzduyg,202434,romanian,copenhagen,16,1
3866,ulrypvbg,202435,cypriot,paris,0,1
3867,zwuyhlpe,202436,croatian,paris,36,0
3868,umlnpgvs,202437,irish,madrid,19,1
3869,hxgzdfkt,202438,danish,madrid,37,0
3870,esjugwho,202439,hungarian,rome,15,1
3871,rqgahkpz,202440,lithuanian,rome,0,1
3872,hwfiegco,202441,french,madrid,15,0
3873,aqmbulwt,202442,italian,copenhagen,0,0
3874,zbpmoqxh,202443,croatian,madrid,0,0
3875,pofkadcm,202444,lithuanian,copenhagen,34,0
3876,tgkoxfld,202445,italian,vilnius,17,0
3877,srhdbmaj,202446,romanian,vilnius,4,0
3878,vjdqpgha,202447,slovakian,paris,1,0
3879,awfmeokt,202448,slovakian,amsterdam,35,1
3880,iomcsnuk,202449,hungarian,amsterdam,35,0
