queryId,avatar_name,avatar_id,language,city,date,mobile
4581,nrpcelvh,203237,bulgarian,rome,39,0
4582,fbrlonxp,203238,maltese,vilnius,35,1
4583,fbrlonxp,203238,maltese,vilnius,21,1
4584,vtszdacm,203239,bulgarian,valletta,37,0
4585,vtszdacm,203239,bulgarian,valletta,17,0
4586,putyenqv,203241,italian,sofia,21,1
4587,kcqfrgue,203244,italian,amsterdam,37,0
4588,kcqfrgue,203244,italian,amsterdam,6,0
4589,kcqfrgue,203244,italian,amsterdam,5,0
4590,adznsyrh,203245,danish,amsterdam,6,0
4591,relkjmxv,203246,italian,rome,6,0
4592,relkjmxv,203246,italian,rome,2,0
4593,npqgkard,203248,estonian,valletta,37,0
4594,cgpfybqm,203249,finnish,rome,35,0
4595,njfykcmx,203250,bulgarian,vilnius,4,1
4596,hefrvdkc,203251,slovakian,vilnius,35,0
4597,hnzsavxp,203255,spanish,vienna,37,1
4598,hnzsavxp,203255,spanish,vienna,2,1
4599,poterbwz,203257,french,copenhagen,21,0
4600,iwlfsgdb,203258,french,madrid,38,1
4601,eoukgtyq,203260,romanian,paris,21,1
4602,iwzvkxed,203261,estonian,vilnius,36,1
4603,iwzvkxed,203261,estonian,vilnius,18,1
4604,dsxuabgh,203264,hungarian,amsterdam,36,1
4605,hcxaqsiz,203265,maltese,vienna,38,0
4606,ogfvlhuk,203266,latvian,rome,38,0
4607,ogfvlhuk,203266,latvian,rome,17,0
4608,ogfvlhuk,203266,latvian,rome,4,0
4609,dnobflsq,203268,bulgarian,sofia,38,0
4610,ignbsqcr,203269,estonian,copenhagen,37,1
4611,qtmbxuiw,203270,danish,madrid,38,1
4612,dfrixyne,203271,bulgarian,valletta,36,1
4613,dfrixyne,203271,bulgarian,valletta,35,1
4614,qmcvledb,203273,irish,paris,40,0
4615,qmcvledb,203273,irish,paris,18,0
4616,yokvwjzn,203274,cypriot,madrid,21,1
4617,cpigarqy,203275,spanish,vilnius,16,1
4618,cpigarqy,203275,spanish,vilnius,3,1
4619,hblitcrs,203277,maltese,vienna,6,1
4620,tgyxdqzp,203282,austrian,madrid,4,0
4621,ovqgjtkx,203283,danish,amsterdam,39,0
4622,ovqgjtkx,203283,danish,amsterdam,4,0
4623,jqhpnkve,203285,slovakian,amsterdam,40,1
4624,jqhpnkve,203285,slovakian,amsterdam,17,1
4625,yquoxrza,203286,dutch,rome,15,0
4626,omajvitf,203289,portuguese,vilnius,38,1
4627,vemxnrhg,203290,latvian,madrid,18,1
4628,dhgxprvu,203292,irish,paris,19,0
4629,dhgxprvu,203292,irish,paris,1,0
4630,wvbtqifl,203293,romanian,valletta,36,1
4631,rgocales,203295,portuguese,vienna,4,0
4632,nilspcba,203296,swedish,sofia,18,0
4633,haxgwiqy,203298,polish,madrid,18,0
4634,drehskux,203299,polish,amsterdam,16,1
4635,qanijdtg,203300,latvian,valletta,4,0
4636,sudjgemw,203301,dutch,madrid,40,0
4637,sudjgemw,203301,dutch,madrid,20,0
4638,oumgsvak,203302,austrian,vilnius,40,1
4639,oumgsvak,203302,austrian,vilnius,6,1
4640,ufkhysqc,203309,danish,vienna,5,1
4641,gozurcdh,203310,hungarian,amsterdam,3,0
4642,dznfetlx,203311,romanian,vilnius,39,1
4643,dznfetlx,203311,romanian,vilnius,37,1
4644,dznfetlx,203311,romanian,vilnius,5,1
4645,itfphwdy,203312,portuguese,vilnius,38,0
4646,rvhlguwf,203313,polish,vilnius,20,0
4647,wnqrvdbx,203315,greek,vilnius,5,1
4648,dxqkrhgc,203316,swedish,paris,38,0
4649,jfqgadly,203317,austrian,vilnius,40,0
4650,jfqgadly,203317,austrian,vilnius,39,0
4651,jfqgadly,203317,austrian,vilnius,34,0
4652,gkqvwcfi,203318,polish,madrid,35,0
4653,gkqvwcfi,203318,polish,madrid,3,0
4654,aeiqfdtm,203319,irish,vilnius,34,1
4655,ciflgmuh,203322,bulgarian,paris,34,0
4656,znwsqobg,203323,danish,amsterdam,38,1
4657,nvmwjbca,203325,french,vienna,38,1
