queryId,avatar_name,avatar_id,language,city,date,mobile
3891,gqolysaz,202457,luxembourgish,rome,34,0
3892,gqolysaz,202457,luxembourgish,rome,4,0
3893,kprwxngo,202459,romanian,copenhagen,38,1
3894,vsuewzmp,202460,bulgarian,madrid,38,0
3895,fqvbwmzi,202464,estonian,vilnius,38,1
3896,zvxehwcy,202467,austrian,amsterdam,6,1
3897,ufijorka,202468,swedish,copenhagen,19,1
3898,ohxvwzku,202469,romanian,copenhagen,40,0
3899,jpaobkec,202470,bulgarian,amsterdam,39,1
3900,jpaobkec,202470,bulgarian,amsterdam,1,1
3901,knizgyvr,202471,belgian,paris,19,1
3902,vgxshpjk,202473,romanian,paris,15,1
3903,vgxshpjk,202473,romanian,paris,2,1
3904,gisdtacz,202474,danish,madrid,35,1
3905,gisdtacz,202474,danish,madrid,34,1
3906,gisdtacz,202474,danish,madrid,17,1
3907,jsrbeadv,202476,romanian,madrid,39,0
3908,jsrbeadv,202476,romanian,madrid,15,0
3909,voyrcust,202477,polish,copenhagen,34,0
3910,nmdcatjl,202478,hungarian,paris,37,0
3911,xvfmuibl,202479,bulgarian,rome,36,0
3912,leyjrczv,202480,italian,vilnius,15,0
3913,zypkgwso,202481,slovakian,amsterdam,4,0
3914,qblwodgs,202482,finnish,paris,18,1
3915,pdxlnikv,202484,irish,copenhagen,18,0
3916,lofriadp,202485,estonian,madrid,16,1
3917,apkriqmf,202486,dutch,paris,20,1
3918,apkriqmf,202486,dutch,paris,17,1
3919,znsmghkt,202488,slovene,vienna,18,1
3920,kuabyvot,202489,hungarian,amsterdam,34,0
3921,fgahdkqn,202490,bulgarian,vilnius,21,0
3922,fgahdkqn,202490,bulgarian,vilnius,15,0
3923,gcosdyku,202491,danish,copenhagen,37,1
3924,oqdzwxmr,202492,finnish,rome,21,0
3925,oqdzwxmr,202492,finnish,rome,18,0
3926,leiazkry,202495,irish,vilnius,16,0
3927,leiazkry,202495,irish,vilnius,15,0
3928,gjfudsot,202496,hungarian,amsterdam,17,1
3929,idhxlovu,202497,cypriot,amsterdam,35,0
3930,idhxlovu,202497,cypriot,amsterdam,17,0
3931,idhxlovu,202497,cypriot,amsterdam,4,0
3932,dqyvnohm,202499,czech,rome,17,1
3933,dqyvnohm,202499,czech,rome,3,1
3934,nsfvraqw,202500,hungarian,madrid,19,0
3935,pyvhaemr,202501,slovakian,amsterdam,21,1
3936,xvpskfhi,202502,slovakian,paris,17,0
3937,xnajohvc,202504,hungarian,madrid,37,0
3938,xnajohvc,202504,hungarian,madrid,18,0
3939,tfhogdnm,202505,hungarian,sofia,37,1
3940,tfhogdnm,202505,hungarian,sofia,36,1
