queryId,hotel_id,price,stock
2076,130,173,120
2076,342,113,39
2076,792,82,87
2076,150,177,121
2076,708,154,84
2076,910,84,38
2076,825,161,92
2076,27,251,185
2076,257,154,84
2076,477,79,95
2076,617,269,168
2076,785,177,123
2076,767,154,86
2076,227,80,36
2076,817,187,120
2076,722,152,88
2076,69,252,210
2076,634,82,37
2076,412,265,190
2076,866,251,192
2076,176,86,31
2076,803,272,173
2076,980,109,73
2076,946,177,123
2076,65,151,95
2076,684,80,36
2076,308,184,119
2076,735,106,70
2076,858,173,127
2076,327,185,121
2076,700,177,146
2076,357,154,87
2076,216,184,127
2076,868,170,129
2076,94,250,212
2076,576,185,120
2076,580,111,65
2076,738,112,76
2076,595,147,96
2076,823,179,122
2076,447,106,74
2076,49,157,95
2076,415,116,69
2076,540,262,186
2076,123,106,68
2076,29,182,127
2076,17,81,40
2076,584,254,194
2076,133,158,86
2076,705,122,70
2076,741,155,86
2076,645,157,88
2076,306,187,118
2076,776,159,92
2076,14,150,76
2076,28,119,69
2076,851,82,76
2076,972,79,34
2076,95,250,193
2076,797,114,77
2076,41,111,68
2076,949,259,169
2076,663,149,94
2076,222,250,176
2076,975,159,84
2076,937,176,124
2076,734,116,71
2076,421,114,74
2076,331,81,69
2076,629,87,70
2076,436,246,206
2076,571,251,180
2076,132,246,182
2076,942,172,120
2076,56,182,127
2076,522,108,72
2076,560,146,87
2076,912,164,86
2076,259,113,63
2076,884,175,128
2076,492,110,76
2076,885,164,84
2076,631,80,37
2076,599,103,80
2076,290,164,82
2076,863,251,197
2076,970,252,186
2076,853,147,91
2076,841,78,80
2076,577,161,85
2076,339,181,125
2076,323,258,178
2076,963,111,73
2076,225,157,86
2076,526,254,179
2076,121,78,40
2076,582,187,127
2076,731,154,88
2076,379,261,184
2076,748,175,141
2076,24,243,206
2076,564,92,35
2076,534,251,188
2076,299,103,89
2076,614,84,37
2076,338,179,117
2076,903,85,79
2076,359,116,69
2076,192,114,37
2076,188,85,40
2076,115,107,78
2076,419,106,77
2076,782,265,184
2076,795,158,88
2076,148,112,69
2076,882,181,125
2076,808,241,169
2076,165,151,96
2076,0,172,125
2076,467,255,176
2076,182,152,100
2076,998,184,129
2076,579,79,38
2076,640,152,86
2076,756,182,120
2076,656,106,75
2076,926,172,127
2076,66,138,98
2076,723,76,37
2076,612,177,127
2076,159,173,136
2076,248,172,125
2076,199,187,121
2076,229,173,126
2076,948,184,125
2076,558,84,35
2076,21,78,39
2076,736,184,126
2076,254,157,92
2076,274,150,92
2076,842,287,162
2076,742,236,174
2076,162,258,171
2076,62,76,38
2076,986,184,127
2076,314,115,70
2076,392,162,88
2076,119,173,134
2076,911,112,82
2076,602,106,40
2076,837,241,188
2076,790,250,177
2076,573,275,170
2076,207,164,90
2076,397,265,178
2076,889,150,87
2077,592,401,3
2077,905,165,0
2077,643,78,0
2077,237,170,3
2077,334,82,0
2077,244,399,3
2077,861,226,4
2077,404,141,0
2077,363,165,2
2077,709,140,0
2077,200,133,8
2077,719,282,2
2077,466,169,0
2077,325,102,0
2077,512,266,2
2077,476,126,11
2077,639,276,2
2077,598,143,0
2077,400,99,11
2077,282,163,2
2077,371,100,0
2077,985,70,2
2077,501,91,0
2077,209,72,0
2077,988,167,2
2077,377,141,0
2077,134,80,0
2077,965,165,3
2077,746,163,5
2077,832,160,0
2077,749,125,0
2077,55,124,0
2077,106,169,10
2077,295,74,0
2077,81,165,2
2077,732,199,4
2077,859,140,0
2077,360,199,4
2077,521,87,1
