queryId,avatar_name,avatar_id,language,city,date,mobile
4981,vymanros,239047,hungarian,rome,30,1
4982,vymanros,239047,hungarian,rome,1,1
4983,owvmcuti,239048,estonian,paris,40,0
4984,owvmcuti,239048,estonian,paris,31,0
4985,owvmcuti,239048,estonian,paris,29,0
4986,owvmcuti,239048,estonian,paris,23,0
4987,owvmcuti,239048,estonian,paris,21,0
4988,hposdkql,239049,bulgarian,vienna,25,1
4989,hposdkql,239049,bulgarian,vienna,14,1
4990,hposdkql,239049,bulgarian,vienna,13,1
4991,hposdkql,239049,bulgarian,vienna,1,1
4992,elyhbxqt,239050,danish,vienna,12,1
4993,elyhbxqt,239050,danish,vienna,1,1
4994,wmxdvqgs,239051,estonian,vienna,41,1
4995,wmxdvqgs,239051,estonian,vienna,5,1
4996,wmxdvqgs,239051,estonian,vienna,1,1
4997,dlmbfzsk,239052,german,vienna,9,1
4998,dlmbfzsk,239052,german,vienna,1,1
4999,vkgcqtuz,239053,hungarian,vienna,32,1
5000,vkgcqtuz,239053,hungarian,vienna,1,1
5001,mzurckyg,239054,italian,vienna,20,1
5002,mzurckyg,239054,italian,vienna,16,1
5003,mzurckyg,239054,italian,vienna,3,1
5004,mzurckyg,239054,italian,vienna,1,1
5005,sqygbmuh,239055,maltese,vienna,22,1
5006,sqygbmuh,239055,maltese,vienna,1,1
5007,uirsxzoa,239056,portuguese,vienna,12,1
5008,uirsxzoa,239056,portuguese,vienna,1,1
5009,nxsatlhy,239057,slovakian,vienna,28,1
5010,nxsatlhy,239057,slovakian,vienna,24,1
5011,nxsatlhy,239057,slovakian,vienna,1,1
5012,inlxtadk,239058,swedish,vienna,43,1
5013,inlxtadk,239058,swedish,vienna,42,1
5014,inlxtadk,239058,swedish,vienna,39,1
5015,inlxtadk,239058,swedish,vienna,36,1
5016,inlxtadk,239058,swedish,vienna,1,1
5017,budxekwm,239059,cypriot,madrid,37,0
5018,budxekwm,239059,cypriot,madrid,2,0
5019,slyvraof,239060,danish,madrid,36,0
5020,slyvraof,239060,danish,madrid,18,0
5021,slyvraof,239060,danish,madrid,12,0
5022,slyvraof,239060,danish,madrid,2,0
5023,wuvnhoem,239061,french,madrid,34,0
5024,wuvnhoem,239061,french,madrid,2,0
5025,ioekajmz,239062,greek,madrid,34,0
5026,ioekajmz,239062,greek,madrid,23,0
5027,ioekajmz,239062,greek,madrid,2,0
5028,ltudairw,239063,italian,madrid,37,0
5029,ltudairw,239063,italian,madrid,20,0
5030,ltudairw,239063,italian,madrid,2,0
5031,teaonqji,239064,luxembourgish,madrid,31,0
5032,teaonqji,239064,luxembourgish,madrid,5,0
5033,teaonqji,239064,luxembourgish,madrid,2,0
5034,ulretnjg,239065,portuguese,madrid,41,0
5035,ulretnjg,239065,portuguese,madrid,2,0
5036,kehtprvm,239066,slovakian,madrid,42,0
5037,kehtprvm,239066,slovakian,madrid,41,0
5038,kehtprvm,239066,slovakian,madrid,37,0
5039,kehtprvm,239066,slovakian,madrid,36,0
5040,kehtprvm,239066,slovakian,madrid,34,0
5041,kehtprvm,239066,slovakian,madrid,10,0
5042,kehtprvm,239066,slovakian,madrid,2,0
5043,cpwigndu,239067,german,madrid,21,1
5044,cpwigndu,239067,german,madrid,2,1
5045,stvokhrc,239068,spanish,madrid,43,1
5046,stvokhrc,239068,spanish,madrid,34,1
5047,stvokhrc,239068,spanish,madrid,28,1
5048,stvokhrc,239068,spanish,madrid,14,1
5049,stvokhrc,239068,spanish,madrid,9,1
5050,stvokhrc,239068,spanish,madrid,6,1
5051,fcovdtek,239069,danish,madrid,34,1
5052,fcovdtek,239069,danish,madrid,23,1
5053,fcovdtek,239069,danish,madrid,14,1
5054,fcovdtek,239069,danish,madrid,11,1
5055,uszorajm,239070,austrian,sofia,30,1
5056,uszorajm,239070,austrian,sofia,3,1
5057,torqxnav,239071,swedish,vienna,38,1
5058,torqxnav,239071,swedish,vienna,32,1
5059,torqxnav,239071,swedish,vienna,6,1
5060,qziuvcxw,239072,irish,vilnius,35,0
5061,qziuvcxw,239072,irish,vilnius,23,0
5062,qziuvcxw,239072,irish,vilnius,20,0
5063,qziuvcxw,239072,irish,vilnius,19,0
5064,gtiodwjs,239073,spanish,sofia,34,0
5065,gtiodwjs,239073,spanish,sofia,22,0
5066,gtiodwjs,239073,spanish,sofia,19,0
5067,ruadkvtm,239074,czech,paris,34,1
5068,ruadkvtm,239074,czech,paris,32,1
5069,ruadkvtm,239074,czech,paris,13,1
5070,kvftygez,239075,estonian,amsterdam,36,0
5071,kvftygez,239075,estonian,amsterdam,21,0
5072,jwgphtbn,239076,cypriot,sofia,43,0
5073,jwgphtbn,239076,cypriot,sofia,16,0
5074,jwgphtbn,239076,cypriot,sofia,1,0
5075,nxqumavz,239077,polish,amsterdam,44,1
5076,nxqumavz,239077,polish,amsterdam,11,1
5077,qdtiluac,239078,polish,vienna,38,1
5078,qdtiluac,239078,polish,vienna,35,1
5079,qdtiluac,239078,polish,vienna,29,1
5080,qdtiluac,239078,polish,vienna,19,1
5081,lucrbsqy,239079,austrian,copenhagen,8,1
5082,lucrbsqy,239079,austrian,copenhagen,2,1
5083,smupcqdo,239080,romanian,vilnius,35,1
5084,smupcqdo,239080,romanian,vilnius,6,1
5085,smupcqdo,239080,romanian,vilnius,0,1
5086,ngxmacrh,239081,latvian,rome,23,0
5087,ngxmacrh,239081,latvian,rome,2,0
5088,hwenqsfp,239082,bulgarian,paris,39,0
5089,hwenqsfp,239082,bulgarian,paris,28,0
5090,hwenqsfp,239082,bulgarian,paris,1,0
5091,tdzksayb,239083,belgian,vilnius,39,1
5092,tdzksayb,239083,belgian,vilnius,12,1
5093,tdzksayb,239083,belgian,vilnius,2,1
5094,xhalkgrm,239084,cypriot,vilnius,35,1
5095,xhalkgrm,239084,cypriot,vilnius,32,1
5096,xhalkgrm,239084,cypriot,vilnius,30,1
5097,xhalkgrm,239084,cypriot,vilnius,27,1
5098,xhalkgrm,239084,cypriot,vilnius,18,1
5099,xhalkgrm,239084,cypriot,vilnius,14,1
5100,xhalkgrm,239084,cypriot,vilnius,2,1
5101,vqrshpon,239085,german,vilnius,7,1
5102,vqrshpon,239085,german,vilnius,2,1
5103,vjwebgux,239086,hungarian,vilnius,37,1
5104,vjwebgux,239086,hungarian,vilnius,24,1
