queryId,hotel_id,price,stock
4798,777,145,132
4798,369,72,53
4798,891,102,53
4798,366,74,105
4798,760,168,186
4798,16,144,129
4798,630,145,132
4798,158,138,132
4798,442,167,182
4798,103,171,183
4798,193,140,105
4798,745,102,53
4798,140,105,106
4798,925,101,106
4798,317,158,183
4798,85,102,106
4798,657,167,183
4798,557,106,105
4798,230,99,104
4798,594,240,262
4798,529,226,265
4798,821,102,106
4798,172,106,104
4798,166,108,107
4798,475,98,106
4798,169,74,53
4798,585,71,53
4798,706,102,104
4798,82,103,104
4798,604,105,104
4798,269,144,128
4798,10,144,130
4798,410,104,104
4798,264,74,53
4798,234,135,129
4798,430,163,183
4798,960,232,262
4798,587,141,126
4798,223,143,131
4798,30,102,104
4798,945,145,132
4798,807,231,262
4798,752,241,266
4798,967,73,132
4798,283,96,104
4798,218,167,180
4798,680,142,52
4798,326,222,262
4798,750,103,52
4798,783,82,52
4798,311,106,53
4798,450,170,183
4798,505,98,106
4798,105,141,132
4798,482,75,52
4798,724,230,263
4798,253,232,257
4798,660,134,131
4798,892,171,183
4798,417,144,133
4798,196,104,53
4798,878,101,132
4798,146,164,181
4798,591,231,264
4798,867,137,106
4798,307,98,103
4798,117,74,52
4798,271,75,53
4798,674,109,104
4798,441,172,178
4798,743,134,130
4798,507,98,106
4798,510,244,259
4798,676,71,52
4798,493,137,132
4798,387,237,264
4798,880,100,104
4798,581,138,51
4798,916,102,104
4798,163,165,183
4798,101,238,261
4798,256,72,53
4798,517,109,107
4798,455,137,130
4798,212,168,181
4798,627,98,106
4798,211,140,131
4798,902,163,181
4798,603,232,262
4798,111,99,105
4798,9,78,132
4798,788,103,132
4798,969,78,54
4798,715,135,130
4798,933,143,130
4798,45,137,130
4798,685,232,263
4798,971,138,132
4798,352,98,105
4798,515,232,263
4798,835,101,106
4798,375,100,105
4798,658,144,132
4798,548,237,265
4798,465,232,264
4798,809,231,262
4798,679,143,130
4798,214,168,186
4798,83,137,132
4798,224,135,129
4798,52,141,130
4798,157,230,262
4798,921,71,130
4798,77,231,263
4798,88,102,106
4798,12,74,53
4798,588,164,132
4798,303,164,183
4798,429,226,268
4798,918,232,263
4798,779,170,187
4798,346,163,182
4798,917,242,264
4798,22,135,130
4798,625,172,183
4798,778,103,104
4798,806,232,261
4798,34,71,53
4798,86,103,184
4798,762,141,128
4798,628,143,131
4798,570,99,106
4798,373,98,104
4798,567,71,52
4798,460,78,52
4799,230,104,47
4799,163,173,88
4799,455,143,66
4799,9,87,64
4799,429,237,128
4799,303,172,101
4799,214,176,84
4799,10,157,61
4799,482,83,25
4799,971,144,61
4799,921,78,54
4799,627,109,48
4799,724,251,111
4799,960,266,117
4799,567,78,23
4799,892,178,83
4799,918,264,125
4799,585,77,31
4799,77,252,129
4799,264,77,24
4799,172,121,45
4799,224,147,62
4799,317,165,91
4799,196,113,23
4799,878,103,78
4799,557,116,50
4799,417,144,72
4799,779,185,92
4799,311,106,36
4799,902,171,106
4799,460,86,26
4799,625,180,82
4799,366,79,52
4799,271,80,25
4799,660,159,56
4799,933,156,66
4799,835,106,66
4799,969,79,34
4799,657,167,99
4799,441,180,81
4799,253,254,121
4799,752,241,124
4799,510,266,132
4799,745,107,31
4799,529,237,133
4799,806,255,118
4799,685,254,113
4799,346,171,90
4799,146,172,85
4799,465,232,141
4799,117,77,26
4799,442,167,99
4799,450,177,96
4799,212,191,78
4799,760,168,92
4799,706,111,44
4799,103,187,90
4799,111,114,47
4799,604,110,47
4799,101,271,118
4799,821,107,52
4799,715,147,60
4799,676,71,25
4799,475,100,56
4799,387,237,127
4799,588,180,66
4799,140,110,50
4799,158,144,68
4799,326,243,127
4799,375,105,49
4799,630,149,76
4799,88,121,44
4799,193,144,58
4799,86,110,93
4799,22,161,54
4799,269,154,68
4799,34,76,27
4799,12,79,25
4799,809,252,126
4799,211,153,68
4799,891,107,26
4799,45,156,62
4799,788,110,60
4799,410,114,46
4799,658,163,64
4799,16,163,57
4799,783,92,23
4799,82,110,50
4799,52,154,62
4799,505,105,52
4799,223,153,60
4799,373,107,51
4799,83,150,58
4799,581,151,31
4799,352,103,65
4799,880,115,48
4799,680,150,28
4799,750,108,24
4799,628,156,72
4799,570,104,51
4799,945,145,80
4799,925,101,50
4799,807,263,119
4799,917,264,133
4799,517,109,62
4799,307,107,50
4799,603,254,114
4799,283,100,53
4799,967,76,70
4799,493,156,62
4799,594,240,166
4799,867,144,53
4799,507,111,42
4799,256,80,27
4799,587,157,59
4799,777,145,72
4799,762,154,60
4799,548,237,148
4799,85,102,53
4799,916,111,50
4799,515,255,123
4799,218,189,87
4799,105,154,58
4799,591,242,133
4799,157,251,115
4799,369,78,25
4799,166,108,66
4799,234,141,62
4799,674,124,50
4799,778,112,49
4799,679,156,62
4799,743,153,56
4799,430,163,110
4800,933,156,26
4800,878,112,34
4800,430,163,69
4800,16,184,20
4800,103,187,52
4800,918,307,51
4800,557,116,0
4800,366,81,18
4800,157,284,43
4800,515,287,44
4800,760,184,36
4800,111,127,16
4800,88,136,18
4800,591,252,57
4800,821,111,24
4800,230,108,21
4800,960,277,51
4800,234,161,26
4800,212,206,32
4800,387,258,51
4800,410,122,20
4800,375,109,22
4800,507,117,18
4800,604,115,19
4800,588,180,0
4800,218,197,33
4800,352,103,45
4800,34,81,11
4800,630,159,26
4800,807,273,48
4800,788,112,14
4800,743,172,28
4800,450,177,61
4800,117,77,14
4800,211,153,25
4800,283,105,24
4800,628,156,42
4800,945,153,36
4800,264,82,9
4800,146,180,42
4800,570,111,22
4800,224,147,41
4800,627,109,4
4800,745,107,20
4800,303,195,34
4800,346,187,41
4800,581,154,17
4800,517,119,30
4800,83,162,22
4800,223,156,16
4800,660,165,23
4800,193,153,26
4800,603,275,47
4800,778,112,8
4800,482,83,8
4800,916,111,27
4800,455,156,28
4800,369,78,3
4800,493,169,24
